id, mobaoName, mapId, d, pos, f2, huajuan, h2, i, timeAchiReqId, k1, l, time, weatherAchiReq, o, p, weather, r, typeAAchiReq, typeAName, typeAContent, v, typeBAchiReq, typeBName, typeBContent, , , , , , , , , , , , , roleLevel, , craftLevel, , , , paperType, , paper, shulian, , , , , , , , , , , , , des, , , , , , , , , xiuwei, suiyin256, , , , , , , ,
451, 画卷：开封城门, 10012, [9], 开封城门（慧眼决可高效的定位目标）, 2, 画卷, 2, 1, 10008, 1, 时辰变化：, 丑时或寅时, 12403, 1, 天象气候：, 晴天, 9, 18301, 云游揽胜：, 开封城门绝景, 9, 18302, 悠游趣闻：, 拜访开封守城, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 71, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1251, 40102199, 1, 0, 0, 1, 40102199, 1, ..//Imagesets//Icons//Atlas//Atlas_kaifengdamen.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_kaifengdamen.png, 开封城门--汴京三大城门之一，朝廷设有精锐部队驻守于此，城墙高十数米，远望极其雄伟，乃是帝都象征。, 此列废弃, , 0, , , 0, , 0, 105000, 30720001, 0, 0, 40103150, 1, 1, 80, 7, 
452, 画卷：护龙河, 10012, [20$$ 6], 护龙河（慧眼决可高效的定位目标）, 2, 画卷, 2, 2, 10002, 1, 时辰变化：, 辰时或巳时, 12403, 1, 天象气候：, 晴天, 9, 18303, 云游揽胜：, 护城河绝景, 9, 18304, 云游揽胜：, 开封水关绝景, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 72, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1252, 40102200, 1, 0, 0, 1, 40102200, 1, ..//Imagesets//Icons//Atlas//Atlas_kaifengwai.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_kaifengwai.png, 护龙河--此乃耗时数年上千人力人工开凿的护城河，环绕汴京城数里，欲攻汴京需得先过此河，故称护龙河。, 此列废弃, , 0, , , 0, , 0, 105000, 30720001, 0, 0, 40103151, 1, 1, 80, 7, 
457, 画卷：朱仙镇, 10012, [4], 朱仙镇（慧眼决可高效的定位目标）, 2, 画卷, 2, 2, 10005, 1, 时辰变化：, 酉时, 12403, 1, 天象气候：, 晴天, 9, 18313, 悠游趣闻：, 拾趣朱仙镇, 9, 18314, 悠游趣闻：, 拜访朱仙镇, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 72, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1257, 40102205, 1, 0, 0, 1, 40102205, 1, ..//Imagesets//Icons//Atlas//Atlas_xiyanghedao.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_xiyanghedao.png, 朱仙镇--此镇历史由来已久，最早可追溯至战国之初，本名聚仙镇，后因战国名士朱亥的食邑和封地而异名朱仙镇。, 此列废弃, , 0, , , 0, , 0, 105000, 30720001, 0, 0, 40103152, 1, 1, 80, 7, 
455, 画卷：相国寺, 10012, [21], 相国寺（慧眼决可高效的定位目标）, 2, 画卷, 2, 3, 10001, 1, 时辰变化：, 卯时, 12403, 1, 天象气候：, 晴天, 9, 18309, 云游揽胜：, 相国寺绝景, 9, 18310, 悠游趣闻：, 拜访相国寺, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 73, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1255, 40102203, 1, 0, 0, 1, 40102203, 1, ..//Imagesets//Icons//Atlas//Atlas_qingchenkaifeng.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_qingchenkaifeng.png, 相国寺--镇国古寺，已有近五百年历史；此寺乃皇家祭祀、拜佛常至之地；本朝圣上崇敬佛光，命人修缮扩建，方有今日巍峨壮严之盛状。, 此列废弃, , 0, , , 0, , 0, 105000, 30720001, 0, 0, 40103153, 1, 1, 80, 7, 
453, 画卷：开封城, 10012, [22], 开封城（慧眼决可高效的定位目标）, 2, 画卷, 2, 3, 10007, 1, 时辰变化：, 子时, 12403, 1, 天象气候：, 晴天, 9, 18305, 云游揽胜：, 开封城绝景, 9, 18306, 悠游趣闻：, 拜访开封城, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 73, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1253, 40102201, 1, 0, 0, 1, 40102201, 1, ..//Imagesets//Icons//Atlas//Atlas_huangcheng.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_huangcheng.png, 开封城--又称汴京，乃是本朝京畿所在，素有“汴京富丽天下无”之美誉。无论当世奇珍、天下庆典、江湖异闻皆可能在此寻得。, 此列废弃, , 0, , , 0, , 0, 180000, 30720001, 0, 0, 40103154, 1, 1, 80, 7, 
454, 画卷：居士林, 10012, [7], 居士林（慧眼决可高效的定位目标）, 2, 画卷, 2, 4, 10006, 1, 时辰变化：, 戌时或亥时, 12400, 1, 天象气候：, 冷雨, 9, 18307, 云游揽胜：, 居士林绝景, 9, 18308, 悠游趣闻：, 拾趣居士林, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 74, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1254, 40102202, 1, 0, 0, 1, 40102202, 1, ..//Imagesets//Icons//Atlas//Atlas_kaifengshan.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_kaifengshan.png, 居士林--唐人曾描述少室山“少室若莲”，居士林则另辟蹊径，在一座山仞如刀之地修建门派，取其“莲刃”之意，与其“灭罪斩业”之宗旨相合。, 此列废弃, , 0, , , 0, , 0, 270000, 30720001, 0, 0, 40103155, 1, 1, 80, 7, 
456, 画卷：飞霞渡, 10012, [1$$ 3], 飞霞渡（慧眼决可高效的定位目标）, 2, 画卷, 2, 4, 10003, 1, 时辰变化：, 午时, 12415, 1, 天象气候：, 烈日, 9, 18311, 云游揽胜：, 飞霞渡绝景, 9, 18312, 悠游趣闻：, 拜访飞霞渡, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 74, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1256, 40102204, 1, 0, 0, 1, 40102204, 1, ..//Imagesets//Icons//Atlas//Atlas_huanghe.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_huanghe.png, 飞霞渡--黄河急弯渡口所在，飞流如瀑，如映天光霞色；诗云：飞霞半屡，收尽天风和雨。, 此列废弃, , 0, , , 0, , 0, 270000, 30720001, 0, 0, 40103156, 1, 1, 80, 7, 
458, 画卷：百鬼夜哭, 10012, [13], 黄华岭（慧眼决可高效的定位目标）, 2, 画卷, 2, 5, 10007, 1, 时辰变化：, 子时, 12416, 1, 天象气候：, 大雨, 9, 18315, 悠游趣闻：, 拾趣黄华岭, 9, 18374, 墨宝收藏：, 收集开封墨宝, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 75, 1, 7, 32000, 2128001, 1, 40103053, 1, 10, 400, 1258, 40102206, 1, 0, 0, 1, 40102206, 1, ..//Imagesets//Icons//Atlas//Atlas_fendi.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_fendi.png, 黄华岭--蜿蜒曲折于平原与山脉之边的山岭，山林隐没之处常有珍稀走兽出没。, 此列废弃, , 0, , , 0, , 0, 270000, 30720001, 0, 0, 40103157, 1, 1, 80, 7, 
501, 画卷：藏锋谷, 10001, [1], 藏锋谷（慧眼决可高效的定位目标）, 2, 画卷, 2, 1, 10002, 1, 时辰变化：, 辰时或巳时, 12603, 1, 天象气候：, 晴天, 9, 18351, 悠游趣闻：, 拜访藏锋谷, 9, 18352, 悠游趣闻：, 拾趣藏锋谷, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 52, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1151, 40102163, 1, 0, 0, 1, 40102163, 1, ..//Imagesets//Icons//Atlas//Atlas_cangfenggu.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_cangfenggu.png, 藏锋谷--宋初建造之时，曾在山底挖出一块石碑，上书：“非远武不足以藏锋”八个苍劲大字，此地因此得名。, 此列废弃, , 0, , , 0, , 0, 84000, 10240001, 0, 0, 40103132, 1, 1, 70, 5, 
506, 画卷：燕来镇, 10001, [2], 燕来镇（慧眼决可高效的定位目标）, 2, 画卷, 2, 2, 10004, 1, 时辰变化：, 未时或申时, 12603, 1, 天象气候：, 晴天, 9, 18361, 悠游趣闻：, 拾趣燕来镇, 9, 18362, 悠游趣闻：, 燕来镇萌猫, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 53, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1156, 40102168, 1, 0, 0, 1, 40102168, 1, ..//Imagesets//Icons//Atlas//Atlas_daotian.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_daotian.png, 燕来镇--位于鹧鸪岭的药王镇被大火毁之一炬之后，镇民们在不远的地方择地新建了燕来镇，自此安家落户，已有几十年了。, 此列废弃, , 0, , , 0, , 0, 84000, 10240001, 0, 0, 40103133, 1, 1, 70, 5, 
505, 画卷：送君廊, 10001, [14], 送君廊（慧眼决可高效的定位目标）, 2, 画卷, 2, 2, 10006, 1, 时辰变化：, 戌时或亥时, 12603, 1, 天象气候：, 晴天, 9, 18359, 云游揽胜：, 送君廊绝景, 9, 18360, 悠游趣闻：, 拾趣送君廊, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 54, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1155, 40102167, 1, 0, 0, 1, 40102167, 1, ..//Imagesets//Icons//Atlas//Atlas_wangjunlang.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_wangjunlang.png, 送君廊--唐末时期征战不休，数百壮大被强征入伍，家中妻室延廊送伍，哭声百里，时称送君廊。, 此列废弃, , 0, , , 0, , 0, 84000, 10240001, 0, 0, 40103134, 1, 1, 70, 5, 
509, 画卷：离魂峡, 10001, [22], 离魂峡（慧眼决可高效的定位目标）, 2, 画卷, 2, 3, 10005, 1, 时辰变化：, 酉时, 12603, 1, 天象气候：, 晴天, 9, 18367, 云游揽胜：, 离魂峡绝景, 9, 18368, 悠游趣闻：, 拾趣离魂峡, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 55, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1159, 40102171, 1, 0, 0, 1, 40102171, 1, ..//Imagesets//Icons//Atlas//Atlas_lihunxia.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_lihunxia.png, 离魂峡--奇异之地，不知从何时起飞禽走兽，树木花草均无法在此生息。传闻人只要走入峡内，灵魂就会脱离肉体死去，所以称之为离魂峡。, 此列废弃, , 0, , , 0, , 0, 84000, 10240001, 0, 0, 40103135, 1, 1, 70, 5, 
502, 画卷：化清古佛, 10001, [6], 化清寺（慧眼决可高效的定位目标）, 2, 画卷, 2, 3, 10001, 1, 时辰变化：, 卯时, 12603, 1, 天象气候：, 晴天, 9, 18353, 云游揽胜：, 华清寺绝景, 9, 18354, 悠游趣闻：, 拾趣华清寺, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 56, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1152, 40102164, 1, 0, 0, 1, 40102164, 1, ..//Imagesets//Icons//Atlas//Atlas_jiuhuadafo.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_jiuhuadafo.png, 九华山--古称陵阳山、九子山，因有九峰形似莲花，因此而得名。于唐天宝年间改名九华山。山形峭拔凌空，素有“东南第一山”之称。, 此列废弃, , 0, , , 0, , 0, 90000, 10240001, 0, 0, 40103136, 1, 1, 70, 5, 
503, 画卷：得意坊, 10001, [10], 得意坊（慧眼决可高效的定位目标）, 2, 画卷, 2, 3, 10007, 1, 时辰变化：, 子时, 12603, 1, 天象气候：, 晴天, 9, 18355, 云游揽胜：, 得意坊绝景, 9, 18356, 悠游趣闻：, 拾趣得意坊, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 57, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1153, 40102165, 1, 0, 0, 1, 40102165, 1, ..//Imagesets//Icons//Atlas//Atlas_deyifang.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_deyifang.png, 得意坊--以酒得名，所酿之酒享誉九华。却因赌而败，无数人在此地的赌坊一掷千金，落得家破人亡，久而久之，已成千夫所指之地。, 此列废弃, , 0, , , 0, , 0, 90000, 10240001, 0, 0, 40103137, 1, 1, 70, 5, 
508, 画卷：孔雀山庄, 10001, [12], 孔雀山庄（慧眼决可高效的定位目标）, 2, 画卷, 2, 4, 10003, 1, 时辰变化：, 午时, 12617, 1, 天象气候：, 烈日, 9, 18365, 云游揽胜：, 孔雀山庄绝景, 9, 18366, 悠游趣闻：, 拾趣孔雀山庄, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 58, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1158, 40102170, 1, 0, 0, 1, 40102170, 1, ..//Imagesets//Icons//Atlas//Atlas_kongqueshanzhuang.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_kongqueshanzhuang.png, 孔雀山庄--因孔雀翎而得名，享誉江湖数百年，庄内人很少在江湖走动，是一个充满神秘，象征着无限武力的地方。, 此列废弃, , 0, , , 0, , 0, 126000, 10240001, 0, 0, 40103138, 1, 1, 70, 5, 
504, 画卷：芳华谷, 10001, [9], 芳华谷（慧眼决可高效的定位目标）, 2, 画卷, 2, 4, 10002, 1, 时辰变化：, 辰时或巳时, 12600, 1, 天象气候：, 冷雨, 9, 18357, 悠游趣闻：, 拾趣芳华谷, 9, 18358, 悠游趣闻：, 拜访芳华谷, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 59, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1154, 40102166, 1, 0, 0, 1, 40102166, 1, ..//Imagesets//Icons//Atlas//Atlas_xfanghuagu.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_xfanghuagu.png, 芳华谷--因花而得名，桃花满地，阡陌相依，这里的村民远世隐居，无欲无求。, 此列废弃, , 0, , , 0, , 0, 126000, 10240001, 0, 0, 40103139, 1, 1, 70, 5, 
507, 画卷：血衣楼, 10001, [20], 血衣楼（慧眼决可高效的定位目标）, 2, 画卷, 2, 4, 10004, 1, 时辰变化：, 未时或申时, 12600, 1, 天象气候：, 冷雨, 9, 18363, 云游揽胜：, 血衣楼绝景, 9, 18364, 悠游趣闻：, 拾趣血衣楼, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 60, 1, 5, 32000, 2128001, 1, 40103052, 1, 6, 260, 1157, 40102169, 1, 0, 0, 1, 40102169, 1, ..//Imagesets//Icons//Atlas//Atlas_jiangyinpan.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_jiangyinpan.png, 血衣楼总坛--血衣楼乃是神秘的杀手组织，于九华倒行逆施早已人神公愤，总坛内更是高手如云，从来没有人能活着前往一探究竟。, 此列废弃, , 0, , , 0, , 0, 126000, 10240001, 0, 0, 40103140, 1, 1, 70, 5, 
510, 画卷：血衣禁地, 10001, [21], 禁地（慧眼决可高效的定位目标）, 2, 画卷, 2, 5, 10008, 1, 时辰变化：, 丑时或寅时, 12603, 1, 天象气候：, 晴天, 9, 18370, 悠游趣闻：, 拾趣血衣禁地, 9, 18375, 墨宝收藏：, 收集九华墨宝, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 60, 1, 5, 32000, 2128001, 1, 40103052, 1, 5, 260, 1160, 40102172, 1, 0, 0, 1, 40102172, 1, ..//Imagesets//Icons//Atlas//Atlas_xueyilou.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_xueyilou.png, 血衣楼--神秘杀手组织，一向以神秘冷酷自居，无人知晓其藏身之地。近年来行事越发乖张大胆，渐渐被江湖所周知。, 此列废弃, , 0, , , 0, , 0, 126000, 10240001, 0, 0, 40103141, 1, 1, 70, 5, 
601, 画卷：云来镇, 10005, [18$$ 21], 云来镇、听雨峰（慧眼决可高效的定位目标）, 2, 画卷, 2, 1, 10004, 1, 时辰变化：, 未时或申时, 12961, 1, 天象气候：, 冷雨, 9, 18506, 悠游趣闻：, 拾趣云来镇, 9, 18507, 悠游趣闻：, 拾趣云来镇, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 86, 1, 10, 32000, 2128001, 1, 40103053, 1, 16, 640, 1401, 40102241, 1, 0, 0, 1, 40102241, 1, ..//Imagesets//Icons//Atlas//Atlas_yunlaizhen.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_yunlaizhen.png, 云来镇--位于风啸崖上的古镇；蜀山多险峻，风去云来岭上自有一番风景。, 此列废弃, , 0, , , 0, , 0, 300000, 153600001, 0, 0, 40103175, 1, 1, 90, 10, 
602, 画卷：逢捷镇, 10005, [11], 逢捷镇（慧眼决可高效的定位目标）, 2, 画卷, 2, 2, 10006, 1, 时辰变化：, 戌时或亥时, 12969, 1, 天象气候：, 大雨, 9, 18502, 悠游趣闻：, 拾趣逢捷镇, 9, 18503, 悠游趣闻：, 拜访逢捷镇, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 87, 1, 10, 32000, 2128001, 1, 40103053, 1, 16, 640, 1402, 40102242, 1, 0, 0, 1, 40102242, 1, ..//Imagesets//Icons//Atlas//Atlas_fengjiezhen.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_fengjiezhen.png, 逢捷镇--古来蜀中少战事，渝江天险阻大军，每每捷报均自此地传开，寓意吉运之兆。, 此列废弃, , 0, , , 0, , 0, 300000, 153600001, 0, 0, 40103176, 1, 1, 90, 10, 
603, 画卷：凌云壁, 10005, [13], 凌云壁、望龙岭（慧眼决可高效的定位目标）, 2, 画卷, 2, 2, 10001, 1, 时辰变化：, 卯时, 12963, 1, 天象气候：, 阴霾, 9, 18504, 悠游趣闻：, 拾趣凌云壁, 9, 18505, 悠游趣闻：, 拾趣凌云壁, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 87, 1, 10, 32000, 2128001, 1, 40103053, 1, 16, 640, 1403, 40102243, 1, 0, 0, 1, 40102243, 1, ..//Imagesets//Icons//Atlas//Atlas_lingyunbi.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_lingyunbi.png, 凌云壁--蜀山万丈，峭壁凌云；此处绝顶之下又有古朝遗迹，人迹罕至。, 此列废弃, , 0, , , 0, , 0, 300000, 153600001, 0, 0, 40103177, 1, 1, 90, 10, 
604, 画卷：醉月居, 10005, [12], 醉月居（慧眼决可高效的定位目标）, 2, 画卷, 2, 3, 10006, 1, 时辰变化：, 戌时或亥时, 12964, 1, 天象气候：, 晴天, 9, 18500, 悠游趣闻：, 拾趣醉月居, 9, 18501, 悠游趣闻：, 拾趣醉月居, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 88, 1, 11, 32000, 2128001, 1, 40103053, 1, 16, 640, 1404, 40102244, 1, 0, 0, 1, 40102244, 1, ..//Imagesets//Icons//Atlas//Atlas_zuiyuexuan.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_zuiyuexuan.png, 醉月居--此处本是名门望族避暑观景所建山庄；公子羽出入蜀中之时此地主人赠之。公子羽与明月心结下情缘，才将此地改名醉月居，以慰佳人。, 此列废弃, , 0, , , 0, , 0, 300000, 153600001, 0, 0, 40103178, 1, 1, 90, 10, 
605, 画卷：御风堂, 10005, [3$$ 2], 御风堂、烟霞林（慧眼决可高效的定位目标）, 2, 画卷, 2, 3, 10002, 1, 时辰变化：, 辰时或巳时, 12964, 1, 天象气候：, 晴天, 9, 18508, 悠游趣闻：, 拾趣御风堂, 9, 18509, 悠游趣闻：, 拜访御风堂, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 88, 1, 11, 32000, 2128001, 1, 40103053, 1, 16, 640, 1405, 40102245, 1, 0, 0, 1, 40102245, 1, ..//Imagesets//Icons//Atlas//Atlas_yufengtang.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_yufengtang.png, 御风堂--既是唐门胜景之一亦是唐门枢要之地，掌门处理门中事务之地。, 此列废弃, , 0, , , 0, , 0, 300000, 153600001, 0, 0, 40103179, 1, 1, 90, 10, 
606, 画卷：万青竹海, 10005, [6$$ 4$$ 7], 竹海、星云岭、碎星楼（慧眼决可高效的定位目标）, 2, 画卷, 2, 4, 10008, 1, 时辰变化：, 丑时或寅时, 12963, 1, 天象气候：, 阴霾, 9, 18510, 悠游趣闻：, 拾趣万青竹海, 9, 18511, 悠游趣闻：, 拾趣万青竹海, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 89, 1, 11, 32000, 2128001, 1, 40103053, 1, 16, 640, 1406, 40102246, 1, 0, 0, 1, 40102246, 1, ..//Imagesets//Icons//Atlas//Atlas_wanqingzhuhai.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_wanqingzhuhai.png, 星云岭--唐门最适合观星之地，盛夏晴夜，银河九曲、万点繁星，传说唐门绝学亦在此地诞生。, 此列废弃, , 0, , , 0, , 0, 300000, 153600001, 0, 0, 40103180, 1, 1, 90, 10, 
607, 画卷：翠海, 10005, [1], 翠海（慧眼决可高效的定位目标）, 2, 画卷, 2, 4, 10003, 1, 时辰变化：, 午时, 12968, 1, 天象气候：, 烈日, 9, 18512, 悠游趣闻：, 拾趣翠海, 9, 18513, 悠游趣闻：, 拾趣翠海, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 89, 1, 11, 32000, 2128001, 1, 40103053, 1, 16, 640, 1407, 40102247, 1, 0, 0, 1, 40102247, 1, ..//Imagesets//Icons//Atlas//Atlas_cuihai.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_cuihai.png, 翠海--山间低谷，密林如海，风起之时，林音犹如碧海涛声。, 此列废弃, , 0, , , 0, , 0, 300000, 153600001, 0, 0, 40103181, 1, 1, 90, 10, 
608, 画卷：忘忧谷, 10005, [5], 忘忧谷（慧眼决可高效的定位目标）, 2, 画卷, 2, 5, 10007, 1, 时辰变化：, 子时, 12964, 1, 天象气候：, 晴天, 9, 18514, 悠游趣闻：, 拾趣忘忧谷, 9, 18515, 墨宝收藏：, 收集巴蜀墨宝, 0, 0, , 0, 0, , 0, 0, , 0, 0, , 90, 1, 12, 32000, 2128001, 1, 40103053, 1, 16, 640, 1408, 40102248, 1, 0, 0, 1, 40102248, 1, ..//Imagesets//Icons//Atlas//Atlas_wangyougu.png, ..//Imagesets//Icons//Atlas//Atlas_huaweijiesuo.png, 阅读珍本与善本画卷可将其纳入收藏并获得奖励。, ..//Imagesets//Icons//Atlas//Atlas_wangyougu.png, 忘忧谷--唐门后山通幽曲径，小桥流水、绿竹成趣，令人忘忧。, 此列废弃, , 0, , , 0, , 0, 500000, 153600001, 0, 0, 40103182, 1, 1, 90, 10, 
