gemIdWithLevel, gemName, v1, v2, v3, v4, v5, v6, v7, v8, gemRootId, gemLevel, usageDes, propDes, v9, imgName, v10, gemNeedExp, v11, v12, v13, v14, v15, v16, v17, v18, v19, v20, v21, v22, v23, v24, v25, v26, v27, v28, v29, v30, v31, v32, v33, v34, v35, v36, v37, v38, v39, v40, v41, v42, v43, v44, v45, v46, v47, v48, v49, v50, v51, v52, v53, 5v4, v55, v56, v57, v58, v59, v60,
22301, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 1, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+61$$外功防御+13, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 6000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22302, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 2, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+84$$外功防御+17, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 10000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22303, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 3, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+108$$外功防御+22, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 14000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22304, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 4, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+132$$外功防御+26, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 18000, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22305, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 5, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+156$$外功防御+31, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 22000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22306, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 6, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+180$$外功防御+36, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 26000, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22307, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 7, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+204$$外功防御+41, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 30000, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22308, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 8, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+228$$外功防御+46, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 34000, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22309, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 9, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+252$$外功防御+50, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 38000, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22310, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 10, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+276$$外功防御+55, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 42000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22311, 血防棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22301, 11, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+300$$外功防御+60, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_4, 1, 50000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22401, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 1, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+73$$外功防御+15, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 12000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22402, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 2, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+102$$外功防御+20, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 30000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22403, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 3, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+132$$外功防御+26, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 50000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22404, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 4, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+162$$外功防御+32, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 70000, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22405, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 5, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+192$$外功防御+38, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 90000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22406, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 6, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+222$$外功防御+44, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 120000, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22407, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 7, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+252$$外功防御+50, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 160000, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22408, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 8, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+282$$外功防御+56, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 200000, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22409, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 9, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+312$$外功防御+62, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 213750, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22410, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 10, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+342$$外功防御+68, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 281250, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22411, 血防棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22401, 11, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）掉落；通过论剑币、侠义值进行兑换；燕云修罗城四城主掉落；还可通过海阔天空·豪礼购买获得。, 气血上限+372$$外功防御+74, 1, ICON_63_BIANSHI_DEF_QiXueWaiGongFangYu_QUALITY_5, 1, 375000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22501, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 1, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+49$$内功防御+11, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 3000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22502, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 2, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+66$$内功防御+13, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 5250, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22503, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 3, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+84$$内功防御+17, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 7500, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22504, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 4, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+102$$内功防御+20, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 9750, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22505, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 5, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+120$$内功防御+24, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 12000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22506, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 6, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+138$$内功防御+28, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 14250, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22507, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 7, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+156$$内功防御+31, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 16500, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22508, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 8, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+174$$内功防御+35, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 18750, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22509, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 9, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+192$$内功防御+38, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 21000, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22510, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 10, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+210$$内功防御+42, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 23250, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22511, 血制棱石·三, 1, 0, 2, 0, 0, 0, , 2, 22501, 11, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+228$$内功防御+46, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_3, 1, 35000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22601, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 1, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+61$$内功防御+13, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 6000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22602, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 2, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+84$$内功防御+17, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 10000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22603, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 3, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+108$$内功防御+22, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 14000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22604, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 4, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+132$$内功防御+26, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 18000, 101, 2, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22605, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 5, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+156$$内功防御+31, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 22000, 101, 3, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22606, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 6, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+180$$内功防御+36, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 26000, 101, 4, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22607, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 7, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+204$$内功防御+41, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 30000, 101, 5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22608, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 8, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+228$$内功防御+46, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 34000, 101, 6, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22609, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 9, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+252$$内功防御+50, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 38000, 101, 7, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22610, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 10, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+276$$内功防御+55, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 42000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22611, 血制棱石·四, 1, 0, 2, 0, 0, 0, , 3, 22601, 11, 左键拖拽砭石至奇穴可完成冲穴。, 气血上限+300$$内功防御+60, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_4, 1, 50000, 101, 8, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
22701, 血制棱石·五, 1, 0, 2, 0, 0, 0, , 4, 22701, 1, 左键拖拽砭石至奇穴可完成冲穴。<br><Font color='#FF9900'>来源</Font>：天峰会八荒-公孙剑（挑战）、燕云修罗城四城主掉落；还可通过海阔天空·大礼购买获得。, 气血上限+73$$内功防御+15, 1, ICON_63_BIANSHI_DEF_QiXueNeiGongFangYu_QUALITY_5, 1, 12000, 101, 1, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
