childSkillName, childSkillId, icon, id2, level, skillDecoId, equipAddId, times, suiyin, item1, count1, item2, count2, originItem, collectLevel, des, des2, percent,
ShiMeiSkill_HeJi_WD_LV24, 10724, ShiMeiSkill_HeJi_WD_LV1, 10701, 24, 17141024, 0, 16, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV25, 10725, ShiMeiSkill_HeJi_WD_LV1, 10701, 25, 17141025, 0, 17, 400000, 1090232, 8, 1083004, 5, 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV26, 10726, ShiMeiSkill_HeJi_WD_LV1, 10701, 26, 17141026, 0, 17, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV27, 10727, ShiMeiSkill_HeJi_WD_LV1, 10701, 27, 17141027, 0, 17, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV28, 10728, ShiMeiSkill_HeJi_WD_LV1, 10701, 28, 17141028, 0, 18, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV29, 10729, ShiMeiSkill_HeJi_WD_LV1, 10701, 29, 17141029, 0, 18, 450000, 1090232, 9, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV30, 10730, ShiMeiSkill_HeJi_WD_LV1, 10701, 30, 17141030, 0, 0, 0, 1090232, 9, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV1, 10801, ShiMeiSkill_HeJi_SD_LV1, 10801, 1, 19121001, 0, 6, 50000, 1090232, 1, , , 1090132, 19, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV2, 10802, ShiMeiSkill_HeJi_SD_LV1, 10801, 2, 19121002, 0, 7, 100000, 1090232, 2, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV3, 10803, ShiMeiSkill_HeJi_SD_LV1, 10801, 3, 19121003, 0, 7, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV4, 10804, ShiMeiSkill_HeJi_SD_LV1, 10801, 4, 19121004, 0, 8, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV5, 10805, ShiMeiSkill_HeJi_SD_LV1, 10801, 5, 19121005, 0, 8, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV6, 10806, ShiMeiSkill_HeJi_SD_LV1, 10801, 6, 19121006, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV7, 10807, ShiMeiSkill_HeJi_SD_LV1, 10801, 7, 19121007, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV8, 10808, ShiMeiSkill_HeJi_SD_LV1, 10801, 8, 19121008, 0, 10, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV9, 10809, ShiMeiSkill_HeJi_SD_LV1, 10801, 9, 19121009, 0, 10, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV10, 10810, ShiMeiSkill_HeJi_SD_LV1, 10801, 10, 19121010, 0, 11, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV11, 10811, ShiMeiSkill_HeJi_SD_LV1, 10801, 11, 19121011, 0, 11, 250000, 1090232, 5, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV12, 10812, ShiMeiSkill_HeJi_SD_LV1, 10801, 12, 19121012, 0, 12, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV13, 10813, ShiMeiSkill_HeJi_SD_LV1, 10801, 13, 19121013, 0, 12, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV14, 10814, ShiMeiSkill_HeJi_SD_LV1, 10801, 14, 19121014, 0, 12, 300000, 1090232, 6, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV15, 10815, ShiMeiSkill_HeJi_SD_LV1, 10801, 15, 19121015, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV16, 10816, ShiMeiSkill_HeJi_SD_LV1, 10801, 16, 19121016, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV17, 10817, ShiMeiSkill_HeJi_SD_LV1, 10801, 17, 19121017, 0, 14, 300000, 1090232, 6, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV18, 10818, ShiMeiSkill_HeJi_SD_LV1, 10801, 18, 19121018, 0, 14, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV19, 10819, ShiMeiSkill_HeJi_SD_LV1, 10801, 19, 19121019, 0, 14, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV20, 10820, ShiMeiSkill_HeJi_SD_LV1, 10801, 20, 19121020, 0, 15, 350000, 1090232, 7, 1083004, 1, 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV21, 10821, ShiMeiSkill_HeJi_SD_LV1, 10801, 21, 19121021, 0, 15, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV22, 10822, ShiMeiSkill_HeJi_SD_LV1, 10801, 22, 19121022, 0, 15, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV23, 10823, ShiMeiSkill_HeJi_SD_LV1, 10801, 23, 19121023, 0, 16, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV24, 10824, ShiMeiSkill_HeJi_SD_LV1, 10801, 24, 19121024, 0, 16, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV25, 10825, ShiMeiSkill_HeJi_SD_LV1, 10801, 25, 19121025, 0, 17, 400000, 1090232, 8, 1083004, 5, 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV26, 10826, ShiMeiSkill_HeJi_SD_LV1, 10801, 26, 19121026, 0, 17, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV27, 10827, ShiMeiSkill_HeJi_SD_LV1, 10801, 27, 19121027, 0, 17, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV28, 10828, ShiMeiSkill_HeJi_SD_LV1, 10801, 28, 19121028, 0, 18, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV29, 10829, ShiMeiSkill_HeJi_SD_LV1, 10801, 29, 19121029, 0, 18, 450000, 1090232, 9, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_SD_LV30, 10830, ShiMeiSkill_HeJi_SD_LV1, 10801, 30, 19121030, 0, 0, 0, 1090232, 9, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV1, 10901, ShiMeiSkill_HeJi_YH_LV1, 10901, 1, 20021001, 0, 6, 50000, 1090232, 1, , , 1090132, 19, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV2, 10902, ShiMeiSkill_HeJi_YH_LV1, 10901, 2, 20021002, 0, 7, 100000, 1090232, 2, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV3, 10903, ShiMeiSkill_HeJi_YH_LV1, 10901, 3, 20021003, 0, 7, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV4, 10904, ShiMeiSkill_HeJi_YH_LV1, 10901, 4, 20021004, 0, 8, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV5, 10905, ShiMeiSkill_HeJi_YH_LV1, 10901, 5, 20021005, 0, 8, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV6, 10906, ShiMeiSkill_HeJi_YH_LV1, 10901, 6, 20021006, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV7, 10907, ShiMeiSkill_HeJi_YH_LV1, 10901, 7, 20021007, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV8, 10908, ShiMeiSkill_HeJi_YH_LV1, 10901, 8, 20021008, 0, 10, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV9, 10909, ShiMeiSkill_HeJi_YH_LV1, 10901, 9, 20021009, 0, 10, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV10, 10910, ShiMeiSkill_HeJi_YH_LV1, 10901, 10, 20021010, 0, 11, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV11, 10911, ShiMeiSkill_HeJi_YH_LV1, 10901, 11, 20021011, 0, 11, 250000, 1090232, 5, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV12, 10912, ShiMeiSkill_HeJi_YH_LV1, 10901, 12, 20021012, 0, 12, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV13, 10913, ShiMeiSkill_HeJi_YH_LV1, 10901, 13, 20021013, 0, 12, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV14, 10914, ShiMeiSkill_HeJi_YH_LV1, 10901, 14, 20021014, 0, 12, 300000, 1090232, 6, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV15, 10915, ShiMeiSkill_HeJi_YH_LV1, 10901, 15, 20021015, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_YH_LV16, 10916, ShiMeiSkill_HeJi_YH_LV1, 10901, 16, 20021016, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
