houseId,v2,size,x,y,z,v7,v8,v9,v10,v11,v12,v13,fee,v15,name,v17,community,des,v20,v21,v22,v23,
34,10006,1,98439.32813,294973.75,13641.60059,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№22, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
35,10006,2,96661.24219,291013.9375,13641.60059,2,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№08, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
36,10006,1,92735.07031,290753.125,13641.60059,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№23, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
37,10006,1,92724.77344,293043.1563,13641.60059,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№24, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
38,10006,1,96151.19531,275521.9063,15674.60059,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№25, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
39,10006,1,102327.9453,279813.375,14335.20117,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№26, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
40,10006,1,96982.875,271853.7188,15674.60059,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№27, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
41,10006,1,101066.3203,271835.125,15674.60059,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№28, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
42,10006,2,103314.5391,275183.1563,14335.20117,2,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№09, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
43,10006,1,102319.7344,282103.5938,14335.20117,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№29, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
44,10006,1,111032.3281,286622.5625,12331.09961,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№30, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
45,10006,1,108658.9219,286585.8125,12331.09961,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№31, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
46,10006,1,106243.8516,288791.2813,12331.09961,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№32, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
47,10006,1,113505.5938,288854.6563,12331.09961,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№33, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
48,10006,1,133554.9375,325221.7188,12729,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№34, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
49,10006,1,133532.3438,327778.0625,12729,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№35, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
50,10006,1,134053.2656,334245.25,12729,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№36, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
51,10006,1,133479.3906,330038.0625,12729,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№37, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
52,10006,1,110957.9219,308476.75,13287.5,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№38, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
53,10006,1,127575.1172,317730.6563,13930.44141,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№39, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
54,10006,3,116078.8594,209272.0625,9605.614258,6,6,2282400,172800,5000000,0,3,500000,1, 云滇·豪门№04, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。\n【风水推荐】层峦叠嶂中，远处小镇乃为戍卫，平安大吉。,0,0,1000603, [], 
55,10006,2,114162.7266,200203.4063,10851.30469,2,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№10, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
56,10006,2,100909,202747.8594,11109.10059,0,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№11, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
57,10006,1,101722.9922,209371.6406,9984.970703,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№40, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
58,10006,1,98742.44531,211853.3594,10312.49609,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№41, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
59,10006,1,106813.6484,211440.9219,9653.490234,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№42, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
60,10006,1,104240.7266,211473.9688,9653.490234,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№43, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
61,10006,1,106838.4375,208936.1563,10000,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№44, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
62,10006,1,106844.0859,205504.4531,10000,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№45, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
63,10006,1,109500.3047,208938.1719,10000,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№46, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
64,10006,1,109507.9375,205486.9219,10000,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№47, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
65,10006,1,109497.5469,211451.0625,9653.490234,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№48, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
66,10006,1,111104.5703,203178.9063,10000,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№49, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
67,10006,1,107987.3672,202571.3438,10799.09961,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№50, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
68,10006,1,116539.0078,204477.0938,9968.800781,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№51, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
69,10006,1,99164.11719,206632.5156,11109.10059,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№52, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
70,10006,1,101272.2656,205648.5,11109.10059,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№53, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
71,10006,3,96807.125,195373.3125,14705.41309,0,6,2282400,172800,5000000,0,3,500000,1, 云滇·豪门№05, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。\n【风水推荐】层峦叠嶂中，远处小镇乃为戍卫，平安大吉。,0,0,1000603, [], 
72,10006,2,109706.9141,196596.0469,12507.58887,2,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№12, , JJ_03, 饮玉镇的门口有一小片彼岸花海，沿着花海上去便是一整片的家园。藏于云滇林海之中，却又有小镇提供生活之便，小隐于野，可谓两全。,0,0,1000603, [], 
73,10006,3,132958.2031,240427.5781,5078.230469,4,6,2282400,172800,5000000,0,3,500000,1, 云滇·豪门№06, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。\n【风水推荐】水火相融之格，唯大宅可成。,0,0,1000602, [], 
74,10006,3,128774.2891,257232.2969,4993.550293,4,6,2282400,172800,5000000,0,3,500000,1, 云滇·豪门№07, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。\n【风水推荐】水火相融之格，唯大宅可成。,0,0,1000602, [], 
75,10006,3,122279.9922,243164.75,5520.564941,0,6,2282400,172800,5000000,0,3,500000,1, 云滇·豪门№08, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。\n【风水推荐】此宅位于央要之地，水火成格，月上天心。,0,0,1000602, [], 
76,10006,2,128333.7266,233515.4531,4434.100098,2,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№13, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
77,10006,1,125778.5156,235979.9531,4434.100098,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№54, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
78,10006,1,131757.3906,236168.4219,4434.100098,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№55, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
79,10006,1,134350.4063,236187.9531,4434.100098,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№56, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
80,10006,1,129966.625,245704.0313,5774.25,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№57, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
81,10006,1,127947.3984,243679.0156,5774.25,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№58, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
82,10006,2,119388.5078,251304.0313,5754.75,0,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№14, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
83,10006,1,127975.6953,253426.2344,4993.550293,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№59, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
84,10006,1,130180.1641,253440.625,4993.550293,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№60, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
85,10006,2,132736.9063,250826.3281,4993.550293,4,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№15, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
86,10006,1,130184.2266,248303.8125,4993.550293,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№61, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
87,10006,1,132913.9688,245641.2031,5077.130371,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№62, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
88,10006,1,135004.0625,243933.1563,5077.130371,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№63, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
89,10006,2,120185.3359,257225.9688,4956.75,2,6,2282400,172800,2000000,0,2,200000,1, 云滇·华府№16, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
90,10006,1,122242.6563,248809.5469,5754.75,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№64, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
91,10006,1,124345.4844,248817.8281,5754.75,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№65, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
92,10006,1,124348.1797,253839.7031,5754.75,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№66, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
93,10006,1,122167,253837.7188,5754.75,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№67, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
94,10006,1,123702.625,257068.2344,4956.75,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№68, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
95,10006,1,120481.5703,261339.4063,4967.438477,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№69, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
96,10006,1,131154.5625,262706.75,4251.47998,4,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№70, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
97,10006,1,127147.1484,264761.7813,4251.47998,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№71, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
98,10006,1,129349.4219,264747.2188,4251.47998,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№72, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
99,10006,1,122732.2422,262122.0781,4955.745117,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№73, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
100,10006,1,116984.8906,255973.75,5053.100098,2,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№74, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
101,10006,1,114967.7813,258002.7344,5053.22998,0,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№75, , JJ_02, 火山下的陨星湖畔，池水绿中带蓝，宛若雀羽；森林空旷幽深，有薄雾漫漫。西南风情，人间难见。既已相见，一眼万年。,0,0,1000602, [], 
102,10006,1,116768.5391,306402.2188,12982.20117,6,6,2282400,172800,500000,0,1,80000,1, 云滇·良宅№76, , JJ_01, 赤云山乃是云滇一座火山，据传上一次喷发乃是两百年前。而迷音坡正对火山，时而飘起云烟瘴气，时而飘起火山灰烬，其中情味，分外不同。,0,0,1000601, [], 
103,10006,3,246029.3906,30310.4082,25423.54688,2,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№09, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。\n【风水推荐】远眺五毒建筑群，恰如群臣俯首、朝拜君王。,0,0,1000604, [1040$$ 1041$$ 1041$$ 1041$$ 1041$$ 1041$$ 1041$$ 1041$$ 1042], 
104,10006,3,232855.9688,37644.1875,25785.50195,0,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№10, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。\n【风水推荐】星罗棋布，众筑拱卫，是天安地泰之格局。,0,0,1000604, [], 
105,10006,3,228052.4375,43953.66406,25785.50195,2,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№11, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。\n【风水推荐】背靠一树遮蔽，可荫蔽后人、福泽绵长。,0,0,1000604, [], 
106,10006,3,213770.3281,50688.94922,27657.00195,0,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№12, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。\n【风水推荐】脚踏万顷古木成林，一世逢凶化吉。,0,0,1000604, [], 
107,10006,2,234319.4219,28814.18945,25785.50195,0,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№17, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
108,10006,2,248571.0938,38622.06641,24978.30273,6,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№18, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
109,10006,2,243873.0781,45880.07422,24460.30078,4,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№19, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
110,10006,2,243919.2656,42134.94531,24460.30078,4,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№20, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
111,10006,3,225703.5313,31680.70313,28432.77539,6,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№13, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。\n【风水推荐】巧心玲珑、四平八稳之吉格。,0,0,1000604, [], 
112,10006,2,237478.7344,24298.2207,25785.50195,2,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№21, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
113,10006,2,236250.3281,43842.10938,24460.30078,0,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№22, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
114,10006,3,218759.9063,41813.53906,27657.00195,0,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№14, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。\n【风水推荐】金关玉锁之变格，斜月指天，险生富贵。,0,0,1000604, [], 
115,10006,2,221854.9375,48725.94141,25785.50195,0,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№23, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
116,10006,2,221862.1875,52087.99609,25785.50195,0,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№24, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
117,10006,2,241397.2031,24264.64258,25785.50195,2,6,1936800,172800,2000000,0,2,200000,1, 云滇·华府№25, , JJ_04, 五毒乃八荒中最神秘之门派。为了将家宅建造在邻近五毒之处，大宋督造司想了无数办法，最终圈定这片欲往九黎谷的必经之地，毒虫畏避，风景独好，最宜人居。,0,0,1000604, [], 
118,10006,3,193722.875,90066.57031,20430,2,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№15, , JJ_05, 此地乃云滇第一赏景之处，有四绝之称。一绝可观密林瘴气，二绝可赏火山劫灰，三绝夜夜银河高悬，四绝偶见日月齐升。\n【风水推荐】井水思源之格局。便利通达，占据先机。,0,0,1000605, [], 
119,10006,3,200913.6719,82110.42969,22391.20117,4,6,1936800,172800,5000000,0,3,500000,1, 云滇·豪门№16, , JJ_05, 此地乃云滇第一赏景之处，有四绝之称。一绝可观密林瘴气，二绝可赏火山劫灰，三绝夜夜银河高悬，四绝偶见日月齐升。\n【风水推荐】近木者，万年长青。,0,0,1000605, [], 
