id, id2, , , , , , , , , , , , , , , , , , , , , , , , , desc,
210100101, 210100101, 0, [69], 3, 0, 2101001##, , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, EmbeddedObj, ,
18105100, 18105100, 0, [70], 3, 0, 18105001##, 18105001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：道生一剑令目标3秒内无法格挡,
18105200, 18105200, 0, [70], 3, 0, 18105101##, 18105001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀：道生一剑追加驱影命中霸体目标时，令其可以被无迹攻击,
18105300, 18105300, 0, [70], 3, 0, 18105901##, 18105001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：饮血后从破定状态恢复，并在其后的20秒内必定格挡伤害,
18105301, 18105300, 0, [70], 3, 0, 18105901##, 18105001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：饮血后从破定状态恢复，并在其后的20秒内必定格挡伤害,
18114001, 18114001, 0, [4$$ 5$$ 6], 1, 0, 18115201##18118201##18115401##, 18114001##, 0, 0.0, 1.05, 1.05, 1.05, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：无迹伤害提高5%,
18114002, 18114002, 0, [4$$ 5$$ 6], 1, 0, 18115201##18118201##18115401##, 18114001##, 0, 0.0, 1.1, 1.1, 1.1, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：无迹伤害提高10%,
18114003, 18114003, 0, [4$$ 5$$ 6], 1, 0, 18115201##18118201##18115401##, 18114001##, 0, 0.0, 1.15, 1.15, 1.15, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：无迹伤害提高15%,
18114004, 18114004, 0, [4$$ 5$$ 6], 1, 0, 18115201##18118201##18115401##, 18114001##, 0, 0.0, 1.2, 1.2, 1.2, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：无迹伤害提高20%,
18114005, 18114005, 0, [4$$ 5$$ 6], 1, 0, 18115201##18118201##18115401##, 18114001##, 0, 0.0, 1.25, 1.25, 1.25, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天伤：无迹伤害提高25%,
18114100, 18114100, 0, [8], 1, 0, 18115201##18118201##18115401##, 18114001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：无迹定力伤害提高25%,
18114200, 18114200, 0, [70], 3, 0, 18115201##18115401##, 18114001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀：无迹造成范围伤害,
18114201, 18114200, 0, [4$$ 5$$ 6$$ 8], 1, 0, 18115201##18115401##, 18114001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀：无迹造成范围伤害,
18114300, 18114300, 0, [66$$ 71], 2, 0, 18115201##18115401##, 18114001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], EmbeddedObj, None, 破军：无迹伤害提高15%，可以触发饮血,
18114301, 18114300, 0, [70], 3, 0, 18105901##, 18114001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：无迹伤害提高15%，可以触发饮血,
18114302, 18114300, 0, [4$$ 5$$ 6], 1, 0, 18115201##18118201##18115401##, 18114001##, 0, 0.0, 1.15, 1.15, 1.15, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：无迹伤害提高15%，可以触发饮血,
18108001, 18108001, 0, [8], 1, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天虚：和光同尘定力伤害提高5%,
18108002, 18108002, 0, [8], 1, 0, 18108001##18108201##18108301##18111201##18111301##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天虚：和光同尘定力伤害提高10%,
18108003, 18108003, 0, [8], 1, 0, 18108001##18108201##18108301##18111201##18111301##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天虚：和光同尘定力伤害提高15%,
18108004, 18108004, 0, [8], 1, 0, 18108001##18108201##18108301##18111201##18111301##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天虚：和光同尘定力伤害提高20%,
18108005, 18108005, 0, [8], 1, 0, 18108001##18108201##18108301##18111201##18111301##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 天虚：和光同尘定力伤害提高25%,
18108100, 18108100, 0, [71], 3, 0, 18108201##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：和光同尘追加驱影的打击速度加快，但只会攻击5次，全部命中一人时将其击倒,
18108101, 18108100, 0, [1$$ 2], 2, 0, 18108201##, 18108001##18111001##, 0, 960.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：和光同尘追加驱影的打击速度加快，但只会攻击5次，全部命中一人时将其击倒,
18108200, 18108200, 0, [70], 3, 0, 18108201##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀:和光同尘追加驱影，6次全部命中同一目标时造成100%额外定力伤害,
18108300, 18108300, 0, [1], 0, 0, 18108201##, 18108001##18111001##, 0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军:和光同尘追加驱影6段伤害增加为9段,
18108301, 18108300, 0, [63$$ 64$$ 65], 0, 0, 18108201##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [0], [0], [0], None, None, 破军:和光同尘追加驱影6段伤害增加为9段,
18109501, 18109501, 0, [70], 3, 0, 18109501##, 18109501##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 武曲：蓄劲期间可再次使用提前完成蓄力,
18109601, 18109601, 0, [70], 3, 0, 18109501##, 18109501##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 七杀：守中状态不再回复定力，但可以对非玩家目标造成伤害。,
18109701, 18109701, 0, [70], 3, 0, 18109501##, 18109501##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 破军：守中状态的回复定力效果可以对团队目标生效,
18102400, 18102400, 0, [6], 1, 0, 18101501##18108201##18105101##, 18102001##, 0, 0.0, 0.0, 0.0, 1.003, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 驱影伤害增加0.3%,
18102401, 18102401, 0, [6], 1, 0, 18101501##18108201##18105101##, 18102001##, 0, 0.0, 0.0, 0.0, 1.006, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 驱影伤害增加0.6%,
18102402, 18102402, 0, [6], 1, 0, 18101501##18108201##18105101##, 18102001##, 0, 0.0, 0.0, 0.0, 1.009, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 驱影伤害增加0.9%,
18102403, 18102403, 0, [6], 1, 0, 18101501##18108201##18105101##, 18102001##, 0, 0.0, 0.0, 0.0, 1.012, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 驱影伤害增加0.12%,
18102404, 18102404, 0, [6], 1, 0, 18101501##18108201##18105101##, 18102001##, 0, 0.0, 0.0, 0.0, 1.015, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 驱影伤害增加0.15%,
18200001, 18200001, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.05, 1.05, 1.05, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高5%,
18200002, 18200002, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.07, 1.07, 1.07, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高7%,
18200003, 18200003, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.09, 1.09, 1.09, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高9%,
18200004, 18200004, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.11, 1.11, 1.11, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高11%,
18200005, 18200005, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.15, 1.15, 1.15, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高15%,
18200006, 18200006, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.17, 1.17, 1.17, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高17%,
18200007, 18200007, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.19, 1.19, 1.19, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高19%,
18200008, 18200008, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.21, 1.21, 1.21, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高21%,
18200009, 18200009, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.23, 1.23, 1.23, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高23%,
18200010, 18200010, 0, [8$$ 4$$ 5$$ 6], 1, 0, 18101101##18101301##18101401##18101501##18101251##18101601##18101701##18101801##18101901##, 18101001##, 0, 0.0, 1.25, 1.25, 1.25, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道法天地，道法天地追加驱影，以及冲盈道法天地的伤害和定力伤害提高25%,
18200101, 18200101, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复1点定力,
18200102, 18200102, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复2点定力,
18200103, 18200103, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复3点定力,
18200104, 18200104, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复4点定力,
18200105, 18200105, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升2.5%,
18300105, 18200105, 0, [4$$ 5$$ 6], 1, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 1.025, 1.025, 1.025, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升2.5%,
18200106, 18200106, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升5%,
18300106, 18200106, 0, [4$$ 5$$ 6], 1, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 1.05, 1.05, 1.05, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升5%,
18200107, 18200107, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升7.5%,
18300107, 18200107, 0, [4$$ 5$$ 6], 1, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 1.075, 1.075, 1.075, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升7.5%,
18200108, 18200108, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升10%,
18300108, 18200108, 0, [4$$ 5$$ 6], 1, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 1.1, 1.1, 1.1, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升10%,
18200109, 18200109, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升12.5%,
18300109, 18200109, 0, [4$$ 5$$ 6], 1, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 1.125, 1.125, 1.125, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升12.5%,
18200110, 18200110, 0, [70], 3, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升15%,
18300110, 18200110, 0, [4$$ 5$$ 6], 1, 0, 18108001##18108201##18108301##18111201##18111401##, 18108001##18111001##, 0, 0.0, 1.15, 1.15, 1.15, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 和光同尘，和光同尘追加驱影，以及冲盈和光同尘每次命中回复5点定力，造成的伤害提升15%,
18300201, 18300201, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭命中对手时增加自身命中1%，持续2秒,
18300202, 18300202, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭命中对手时增加自身命中2%，持续2秒,
18300203, 18300203, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭命中对手时增加自身命中3%，持续2秒,
18300204, 18300204, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭命中对手时增加自身命中4%，持续2秒,
18300205, 18300205, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升1%，命中对手时增加自身命中5%，持续2秒,
18300206, 18300206, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升3%，命中对手时增加自身命中6%，持续2秒,
18300207, 18300207, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升5%，命中对手时增加自身命中7%，持续2秒,
18300208, 18300208, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升7%，命中对手时增加自身命中8%，持续2秒,
18300209, 18300209, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升10%，命中对手时增加自身命中9%，持续2秒,
18300210, 18300210, 0, [70], 3, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升11%，命中对手时增加自身命中10%，持续2秒,
18300211, 18300205, 0, [4$$ 5$$ 6], 1, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 1.01, 1.01, 1.01, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升1%，命中对手时增加自身命中5%，持续2秒,
18300212, 18300206, 0, [4$$ 5$$ 6], 1, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 1.03, 1.03, 1.03, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升3%，命中对手时增加自身命中6%，持续2秒,
18300213, 18300207, 0, [4$$ 5$$ 6], 1, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 1.05, 1.05, 1.05, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升5%，命中对手时增加自身命中7%，持续2秒,
18300214, 18300208, 0, [4$$ 5$$ 6], 1, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 1.07, 1.07, 1.07, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升7%，命中对手时增加自身命中8%，持续2秒,
18300215, 18300209, 0, [4$$ 5$$ 6], 1, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 1.1, 1.1, 1.1, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升10%，命中对手时增加自身命中9%，持续2秒,
18300216, 18300210, 0, [4$$ 5$$ 6], 1, 0, 18103101##18103201##18103301##18103401##18103501##18104101##18104201##18104301##18104401##18104501##, 18103001##, 0, 0.0, 1.11, 1.11, 1.11, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升11%，命中对手时增加自身命中10%，持续2秒,
18300217, 18300205, 0, [4$$ 5$$ 6], 1, 0, 18114101##18114201##18114301##18114401##18114501##, 18103001##, 0, 0.0, 1.01, 1.01, 1.01, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升1%，命中对手时增加自身命中5%，持续2秒,
18300218, 18300206, 0, [4$$ 5$$ 6], 1, 0, 18114101##18114201##18114301##18114401##18114501##, 18103001##, 0, 0.0, 1.03, 1.03, 1.03, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升3%，命中对手时增加自身命中6%，持续2秒,
18300219, 18300207, 0, [4$$ 5$$ 6], 1, 0, 18114101##18114201##18114301##18114401##18114501##, 18103001##, 0, 0.0, 1.05, 1.05, 1.05, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升5%，命中对手时增加自身命中7%，持续2秒,
18300220, 18300208, 0, [4$$ 5$$ 6], 1, 0, 18114101##18114201##18114301##18114401##18114501##, 18103001##, 0, 0.0, 1.07, 1.07, 1.07, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升7%，命中对手时增加自身命中8%，持续2秒,
18300221, 18300209, 0, [4$$ 5$$ 6], 1, 0, 18114101##18114201##18114301##18114401##18114501##, 18103001##, 0, 0.0, 1.1, 1.1, 1.1, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升10%，命中对手时增加自身命中9%，持续2秒,
18300222, 18300210, 0, [4$$ 5$$ 6], 1, 0, 18114101##18114201##18114301##18114401##18114501##, 18103001##, 0, 0.0, 1.11, 1.11, 1.11, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 微明生灭伤害提升11%，命中对手时增加自身命中10%，持续2秒,
18300301, 18300301, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.03, 1.03, 1.03, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升3%,
18300302, 18300302, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.06, 1.06, 1.06, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升6%,
18300303, 18300303, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.09, 1.09, 1.09, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升9%,
18300304, 18300304, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.12, 1.12, 1.12, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升12%,
18300305, 18300305, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.15, 1.15, 1.15, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升15%,
18300306, 18300306, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.18, 1.18, 1.18, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升18%,
18300307, 18300307, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.21, 1.21, 1.21, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升21%,
18300308, 18300308, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.24, 1.24, 1.24, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升24%,
18300309, 18300309, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.27, 1.27, 1.27, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升27%,
18300310, 18300310, 0, [4$$ 5$$ 6], 1, 0, 18105001##18105101##18105201##, 18105001##, 0, 0.0, 1.3, 1.3, 1.3, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 道生一剑伤害提升30%,
18300311, 18300311, 0, [70], 3, 0, 18107101##, 18106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 离渊命中敌人后降低外攻防御1%持续6秒,
18300312, 18300312, 0, [70], 3, 0, 18107101##, 18106001##, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, None, 0, 0, 0, None, 0.0, [], [], [], None, None, 离渊命中敌人后降低外攻防御2%持续6秒,
