id, affixId, level, affixName, conditionString, description                            ,icon2d,quality, isSpecial,needLearn,isRevise,  equipType,  partType,  career,  minEquipLevel, skillType,  proficiencyLevel,  qualityLevel,   prob, resetProb, upgradeItemIds, itemCounts,        , additionIds, additionWeights, resetWeights, minQuality, stuntId, resetQualityClient,
1023, 6103, 7, 养髓, , 制造装备有可能增加根骨\n“养根骨，禀赋清奇，天资不负。”, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 25, 7, 1e-06, 0.0074, 1, [2100050], [5], [5003071$$ 5003072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1024, 6103, 8, 养髓, , 制造装备有可能增加根骨\n“养根骨，禀赋清奇，天资不负。”, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 29, 8, 0.0065, 0.0065, 1, [2100050], [8], [5003081$$ 5003082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1025, 6103, 9, 养髓, , 制造装备有可能增加根骨\n“养根骨，禀赋清奇，天资不负。”, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 33, 9, 0.0001, 0.0001, 1, [2100050], [10], [5003091$$ 5003092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1026, 6103, 10, 养髓, , 制造装备有可能增加根骨\n“养根骨，禀赋清奇，天资不负。”, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 37, 10, 0.0001, 0.0001, 1, [2100050], [20], [5003101$$ 5003102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1027, 6104, 1, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 0, 0, 0, 0, 4, 3, -1, 40, 6, 3, 1, 0.2, 0.2, 0, [], [], [5008011$$ 5008012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1028, 6104, 2, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 6, 2, 0.0465, 0.0465, 0, [], [], [5008021$$ 5008022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1029, 6104, 3, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 10, 3, 0.0279, 0.0279, 0, [], [], [5008031$$ 5008032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1030, 6104, 4, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 14, 4, 0.014, 0.014, 0, [], [], [5008041$$ 5008042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1031, 6104, 5, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 18, 5, 0.00011, 0.0093, 1, [2100050], [1], [5008051$$ 5008052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1032, 6104, 6, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 22, 6, 1e-06, 0.0084, 1, [2100050], [3], [5008061$$ 5008062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1033, 6104, 7, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 26, 7, 1e-06, 0.0074, 1, [2100050], [5], [5008071$$ 5008072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1034, 6104, 8, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 30, 8, 0.0065, 0.0065, 1, [2100050], [8], [5008081$$ 5008082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1035, 6104, 9, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 34, 9, 0.0001, 0.0001, 1, [2100050], [10], [5008091$$ 5008092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1036, 6104, 10, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 38, 10, 0.0001, 0.0001, 1, [2100050], [20], [5008101$$ 5008102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1037, 6105, 1, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 0, 0, 0, 0, 4, 3, -1, 40, 6, 4, 1, 0.2, 0.2, 0, [], [], [5009011$$ 5009012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1038, 6105, 2, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 6, 2, 0.0465, 0.0465, 0, [], [], [5009021$$ 5009022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1039, 6105, 3, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 10, 3, 0.0279, 0.0279, 0, [], [], [5009031$$ 5009032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1040, 6105, 4, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 14, 4, 0.014, 0.014, 0, [], [], [5009041$$ 5009042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1041, 6105, 5, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 18, 5, 0.00011, 0.0093, 1, [2100050], [1], [5009051$$ 5009052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1042, 6105, 6, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 22, 6, 1e-06, 0.0084, 1, [2100050], [3], [5009061$$ 5009062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1043, 6105, 7, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 26, 7, 1e-06, 0.0074, 1, [2100050], [5], [5009071$$ 5009072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1044, 6105, 8, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 30, 8, 0.0065, 0.0065, 1, [2100050], [8], [5009081$$ 5009082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1045, 6105, 9, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 34, 9, 0.0001, 0.0001, 1, [2100050], [10], [5009091$$ 5009092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1046, 6105, 10, 蓄雷, , 制造装备有可能增加内功防御\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 38, 10, 0.0001, 0.0001, 1, [2100050], [20], [5009101$$ 5009102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1047, 6106, 1, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 8, 2, 0.0233, 0.0233, 0, [], [], [5010021$$ 5010022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1048, 6106, 2, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 12, 3, 0.014, 0.014, 0, [], [], [5010031$$ 5010032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1049, 6106, 3, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 16, 4, 0.007, 0.007, 0, [], [], [5010041$$ 5010042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1050, 6106, 4, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 20, 5, 6e-05, 0.0047, 1, [2100050], [1], [5010051$$ 5010052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1051, 6106, 5, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 24, 6, 1e-06, 0.0042, 1, [2100050], [3], [5010061$$ 5010062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1052, 6106, 6, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 28, 7, 1e-06, 0.0037, 1, [2100050], [5], [5010071$$ 5010072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1053, 6106, 7, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 32, 8, 0.0033, 0.0033, 1, [2100050], [8], [5010081$$ 5010082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1054, 6106, 8, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 36, 9, 0.0001, 0.0001, 1, [2100050], [10], [5010091$$ 5010092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1055, 6106, 9, 厚德, , 制造装备有可能增加气血\n“守可为，坚壁清磊，搪风蓄雷。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 40, 10, 0.0001, 0.0001, 1, [2100050], [20], [5010101$$ 5010102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1056, 6107, 1, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 8, 2, 0.0465, 0.0465, 0, [], [], [5013021$$ 5013022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1057, 6107, 2, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 12, 3, 0.0279, 0.0279, 0, [], [], [5013031$$ 5013032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1058, 6107, 3, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 16, 4, 0.014, 0.014, 0, [], [], [5013041$$ 5013042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1059, 6107, 4, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 20, 5, 0.00011, 0.0093, 1, [2100050], [1], [5013051$$ 5013052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1060, 6107, 5, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 24, 6, 1e-06, 0.0084, 1, [2100050], [3], [5013061$$ 5013062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1061, 6107, 6, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 28, 7, 1e-06, 0.0074, 1, [2100050], [5], [5013071$$ 5013072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1062, 6107, 7, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 32, 8, 0.0065, 0.0065, 1, [2100050], [8], [5013081$$ 5013082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1063, 6107, 8, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 36, 9, 0.0001, 0.0001, 1, [2100050], [10], [5013091$$ 5013092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1064, 6107, 9, 盾拒, , 制造装备有可能增加格挡\n“见拆招，料敌之动，如盾拒矛。” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 40, 10, 0.0001, 0.0001, 1, [2100050], [20], [5013101$$ 5013102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1065, 6108, 1, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 7, 2, 0.0465, 0.0465, 0, [], [], [5018021$$ 5018022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1066, 6108, 2, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 11, 3, 0.0279, 0.0279, 0, [], [], [5018031$$ 5018032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1067, 6108, 3, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 15, 4, 0.014, 0.014, 0, [], [], [5018041$$ 5018042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1068, 6108, 4, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 19, 5, 0.00011, 0.0093, 1, [2100050], [1], [5018051$$ 5018052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1069, 6108, 5, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 23, 6, 1e-06, 0.0084, 1, [2100050], [3], [5018061$$ 5018062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1070, 6108, 6, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 27, 7, 1e-06, 0.0074, 1, [2100050], [5], [5018071$$ 5018072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1071, 6108, 7, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 31, 8, 0.0065, 0.0065, 1, [2100050], [8], [5018081$$ 5018082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1072, 6108, 8, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [5018091$$ 5018092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1073, 6108, 9, 项王, , 制造装备有可能增加力道和根骨\n力拔山兮气盖世，扛鼎逆天宁可为。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [5018101$$ 5018102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1074, 6109, 1, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 7, 2, 0.0465, 0.0465, 0, [], [], [5020021$$ 5020022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1075, 6109, 2, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 11, 3, 0.0279, 0.0279, 0, [], [], [5020031$$ 5020032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1076, 6109, 3, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 15, 4, 0.014, 0.014, 0, [], [], [5020041$$ 5020042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1077, 6109, 4, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 19, 5, 0.00011, 0.0093, 1, [2100050], [1], [5020051$$ 5020052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1078, 6109, 5, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 23, 6, 1e-06, 0.0084, 1, [2100050], [3], [5020061$$ 5020062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1079, 6109, 6, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 27, 7, 1e-06, 0.0074, 1, [2100050], [5], [5020071$$ 5020072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1080, 6109, 7, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 31, 8, 0.0065, 0.0065, 1, [2100050], [8], [5020081$$ 5020082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1081, 6109, 8, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [5020091$$ 5020092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1082, 6109, 9, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [5020101$$ 5020102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1083, 6110, 1, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 7, 2, 0.0465, 0.0465, 0, [], [], [5021021$$ 5021022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1084, 6110, 2, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 11, 3, 0.0279, 0.0279, 0, [], [], [5021031$$ 5021032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1085, 6110, 3, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 15, 4, 0.014, 0.014, 0, [], [], [5021041$$ 5021042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1086, 6110, 4, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 19, 5, 0.00011, 0.0093, 1, [2100050], [1], [5021051$$ 5021052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1087, 6110, 5, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 23, 6, 1e-06, 0.0084, 1, [2100050], [3], [5021061$$ 5021062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1088, 6110, 6, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 27, 7, 1e-06, 0.0074, 1, [2100050], [5], [5021071$$ 5021072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1089, 6110, 7, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 31, 8, 0.0065, 0.0065, 1, [2100050], [8], [5021081$$ 5021082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1090, 6110, 8, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [5021091$$ 5021092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1091, 6110, 9, 黄巾, , 制造装备有可能增加气劲和根骨\n苍天已死犹未死，黄天后土立太平。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [5021101$$ 5021102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1092, 6111, 1, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 7, 2, 0.0465, 0.0465, 0, [], [], [5023021$$ 5023022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1093, 6111, 2, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 11, 3, 0.0279, 0.0279, 0, [], [], [5023031$$ 5023032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1094, 6111, 3, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 15, 4, 0.014, 0.014, 0, [], [], [5023041$$ 5023042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1095, 6111, 4, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 19, 5, 0.00011, 0.0093, 1, [2100050], [1], [5023051$$ 5023052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1096, 6111, 5, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 23, 6, 1e-06, 0.0084, 1, [2100050], [3], [5023061$$ 5023062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1097, 6111, 6, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 27, 7, 1e-06, 0.0074, 1, [2100050], [5], [5023071$$ 5023072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1098, 6111, 7, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 31, 8, 0.0065, 0.0065, 1, [2100050], [8], [5023081$$ 5023082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1099, 6111, 8, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [5023091$$ 5023092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1100, 6111, 9, 易水, , 制造装备有可能增加气劲和身法\n满座衣冠皆似雪，风萧萧兮易水寒。\n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [5023101$$ 5023102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1101, 6112, 1, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 0, 0, 0, 0, 4, 3, -1, 60, 6, 8, 2, 0.0116, 0.0116, 0, [], [], [5016021$$ 5016022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1102, 6112, 2, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 70, 6, 12, 3, 0.007, 0.007, 0, [], [], [5016031$$ 5016032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1103, 6112, 3, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 1, 0, 0, 0, 4, 3, -1, 80, 6, 16, 4, 0.0035, 0.0035, 0, [], [], [5016041$$ 5016042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
1104, 6112, 4, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 1, 0, 1, 0, 4, 3, -1, 150, 6, 20, 5, 3e-05, 0.0023, 1, [2100050], [1], [5016051$$ 5016052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
1105, 6112, 5, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 24, 6, 1e-06, 0.0021, 1, [2100050], [3], [5016061$$ 5016062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
1106, 6112, 6, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 150, 6, 28, 7, 1e-06, 0.0019, 1, [2100050], [5], [5016071$$ 5016072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
1107, 6112, 7, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 2, 0, 1, 0, 4, 3, -1, 140, 6, 32, 8, 0.0016, 0.0016, 1, [2100050], [8], [5016081$$ 5016082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1108, 6112, 8, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 36, 9, 0.0001, 0.0001, 1, [2100050], [10], [5016091$$ 5016092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
1109, 6112, 9, 柔缠, , 制造装备有可能增加韧劲\n“见出招，伤敌之计，如箭中壕。 ” \n  \n, , 3, 0, 1, 0, 4, 3, -1, 140, 6, 40, 10, 0.0001, 0.0001, 1, [2100050], [20], [5016101$$ 5016102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
