fashionId,itemId,suiyin,d,e,f,g,h,i,position,k,weight,
1324,6043029,0,0,0,0,0,0, [], wrist,1,913, 
1325,6044029,0,0,0,0,0,0, [], leg,1,914, 
1326,6041030,0,0,0,0,0,0, [], head,1,915, 
1327,6042030,0,0,0,0,0,0, [], body,1,916, 
1328,6043030,0,0,0,0,0,0, [], wrist,1,917, 
1329,6044030,0,0,0,0,0,0, [], leg,1,918, 
1330,6031033,0,0,0,0,0,0, [], head,1,919, 
1331,6032033,0,0,0,0,0,0, [], body,1,920, 
1332,6033033,0,0,0,0,0,0, [], wrist,1,921, 
1333,6034033,0,0,0,0,0,0, [], leg,1,922, 
1334,6019049,0,0,0,0,0,0, [], waist,1,923, 
1335,6041032,0,0,0,0,0,0, [], head,1,924, 
1336,6042032,0,0,0,0,0,0, [], body,1,925, 
1337,6043032,0,0,0,0,0,0, [], wrist,1,926, 
1338,6044032,0,0,0,0,0,0, [], leg,1,927, 
1339,6041033,0,0,0,0,0,0, [], body,1,928, 
1340,6041035,0,0,0,0,0,0, [], waist,1,929, 
1341,6031061,0,0,0,0,0,0, [], head,1,930, 
1342,6032061,0,0,0,0,0,0, [], body,1,931, 
1343,6033061,0,0,0,0,0,0, [], wrist,1,932, 
1344,6034061,0,0,0,0,0,0, [], leg,1,933, 
1345,6019022,0,0,0,0,0,0, [], waist,1,934, 
1346,6031064,0,0,0,0,0,0, [], head,1,935, 
1347,6032064,0,0,0,0,0,0, [], body,1,936, 
1348,6033064,0,0,0,0,0,0, [], wrist,1,937, 
1349,6034064,0,0,0,0,0,0, [], leg,1,938, 
1350,6043037,420000,0,0,0,0,0, [], head,1,939, 
1351,6042037,510000,0,0,0,0,0, [], body,1,940, 
1352,6041037,150000,0,0,0,0,0, [], wrist,1,941, 
1353,6044037,270000,0,0,0,0,0, [], leg,1,942, 
1354,6043038,840000,0,0,0,0,0, [], head,1,943, 
1355,6042038,1020000,0,0,0,0,0, [], body,1,944, 
1356,6041038,300000,0,0,0,0,0, [], wrist,1,945, 
1357,6044038,540000,0,0,0,0,0, [], leg,1,946, 
1362,6003982,0,0,0,0,0,0, [], head,1,947, 
1363,6004982,0,0,0,0,0,0, [], body,1,948, 
1364,6005982,0,0,0,0,0,0, [], wrist,1,949, 
1365,6008982,0,0,0,0,0,0, [], leg,1,950, 
1374,6003983,0,0,0,0,0,0, [], head,1,951, 
1375,6004983,0,0,0,0,0,0, [], body,1,952, 
1376,6005983,0,0,0,0,0,0, [], wrist,1,953, 
1377,6008983,0,0,0,0,0,0, [], leg,1,954, 
1378,6003971,0,0,0,0,0,0, [], head,1,955, 
1379,6004971,0,0,0,0,0,0, [], body,1,956, 
1380,6005971,0,0,0,0,0,0, [], wrist,1,957, 
1381,6008971,0,0,0,0,0,0, [], leg,1,958, 
1383,6004969,0,0,0,0,0,0, [], body,1,959, 
1384,6004968,0,0,0,0,0,0, [], body,1,960, 
1385,6004967,0,0,0,0,0,0, [], body,1,961, 
1386,6004966,0,0,0,0,0,0, [], body,1,962, 
1358,6003975,0,0,0,0,0,0, [], head,1,963, 
1359,6004975,0,0,0,0,0,0, [], body,1,964, 
1360,6005975,0,0,0,0,0,0, [], wrist,1,965, 
1361,6008975,0,0,0,0,0,0, [], leg,1,966, 
1387,6007002,0,0,0,0,0,0, [], waist,1,967, 
1388,6007003,0,0,0,0,0,0, [], back,1,968, 
1389,6003965,0,0,0,0,0,0, [], head,1,969, 
1390,6004965,0,0,0,0,0,0, [], body,1,970, 
1391,6005965,0,0,0,0,0,0, [], wrist,1,971, 
1392,6008965,0,0,0,0,0,0, [], leg,1,972, 
1394,6003958,0,0,0,0,0,0, [], head,1,973, 
1395,6007008,0,0,0,0,0,0, [], back,1,974, 
1397,6019024,0,0,0,0,0,0, [], back,1,975, 
1398,6018037,0,0,0,0,0,0, [], head,1,976, 
1399,6018038,0,0,0,0,0,0, [], body,1,977, 
1400,6018039,0,0,0,0,0,0, [], wrist,1,978, 
1401,6018040,0,0,0,0,0,0, [], leg,1,979, 
1402,6003955,0,0,0,0,0,0, [], head,1,980, 
1403,6004955,0,0,0,0,0,0, [], body,1,981, 
1404,6005955,0,0,0,0,0,0, [], wrist,1,982, 
1405,6008955,0,0,0,0,0,0, [], leg,1,983, 
1410,6007017,0,0,0,0,0,0, [], back,1,984, 
1411,6007018,0,0,0,0,0,0, [], back,1,985, 
1412,6007019,0,0,0,0,0,0, [], back,1,986, 
1413,6007020,0,0,0,0,0,0, [], back,1,987, 
1414,6007021,0,0,0,0,0,0, [], back,1,988, 
1415,6007022,0,0,0,0,0,0, [], back,1,989, 
1416,6007023,0,0,0,0,0,0, [], back,1,990, 
1417,6007024,0,0,0,0,0,0, [], back,1,991, 
1418,6007025,0,0,0,0,0,0, [], back,1,992, 
1419,6007026,0,0,0,0,0,0, [], back,1,993, 
1420,6007027,0,0,0,0,0,0, [], back,1,994, 
1421,6007028,0,0,0,0,0,0, [], back,1,995, 
1422,6007029,0,0,0,0,0,0, [], waist,1,996, 
1423,6007030,0,0,0,0,0,0, [], waist,1,997, 
1424,6007031,0,0,0,0,0,0, [], waist,1,998, 
1425,6007032,0,0,0,0,0,0, [], waist,1,999, 
1426,6000001,1680000,0,0,0,0,0, [], head,1,1000, 
1427,6000002,2040000,0,0,0,0,0, [], body,1,1001, 
1428,6000003,600000,0,0,0,0,0, [], wrist,1,1002, 
1429,6000004,1080000,0,0,0,0,0, [], leg,1,1003, 
1430,6007033,0,0,0,0,0,0, [], back,1,1004, 
1431,6007034,0,0,0,0,0,0, [], waist,1,1005, 
1432,6007035,0,0,0,0,0,0, [], back,1,1006, 
1433,6007036,0,0,0,0,0,0, [], waist,1,1007, 
1434,6007037,0,0,0,0,0,0, [], waist,1,1008, 
1435,6007038,0,0,0,0,0,0, [], face,1,1009, 
1436,6007039,0,0,0,0,0,0, [], face,1,1010, 
1437,6007041,0,0,0,0,0,0, [], back,1,1011, 
1438,6007042,0,0,0,0,0,0, [], back,1,1012, 
1439,6007043,0,0,0,0,0,0, [], back,1,1013, 
1440,6007044,0,0,0,0,0,300002, [3], back,1,1014, 
1441,6007045,0,0,0,0,0,300003, [3], back,1,1015, 
1442,6007046,0,0,0,0,0,300004, [3], back,1,1016, 
1443,6007047,0,0,0,0,0,300005, [3], sachet,1,1017, 
1444,6000009,0,0,0,0,0,0, [], head,1,1018, 
1445,6000010,0,0,0,0,0,0, [], body,1,1019, 
1446,6000011,0,0,0,0,0,0, [], wrist,1,1020, 
1447,6000012,0,0,0,0,0,0, [], leg,1,1021, 
1448,6007051,0,0,0,0,0,0, [], back,1,1022, 
1449,6007052,0,0,0,0,0,0, [], waist,1,1023, 
1450,6007053,0,0,0,0,0,0, [], waist,1,1024, 
1451,6000021,0,0,0,0,0,0, [], head,1,1025, 
1452,6000022,0,0,0,0,0,0, [], body,1,1026, 
1453,6000023,0,0,0,0,0,0, [], wrist,1,1027, 
1454,6000024,0,0,0,0,0,0, [], leg,1,1028, 
1455,6000029,0,0,0,0,0,0, [], head,1,1029, 
1456,6000030,0,0,0,0,0,0, [], body,1,1030, 
1457,6000031,0,0,0,0,0,0, [], wrist,1,1031, 
1458,6000032,0,0,0,0,0,0, [], leg,1,1032, 
1459,6000037,0,0,0,0,0,0, [], head,1,1033, 
1460,6000038,0,0,0,0,0,0, [], body,1,1034, 
1461,6000039,0,0,0,0,0,0, [], wrist,1,1035, 
1462,6000040,0,0,0,0,0,0, [], leg,1,1036, 
1463,6007054,0,0,0,0,0,0, [], face,1,1037, 
1464,6007055,0,0,0,0,0,0, [], face,1,1038, 
1466,6007057,0,0,0,0,0,0, [], back,1,1039, 
1467,6007058,0,0,0,0,0,0, [], back,1,1040, 
1468,6007059,0,0,0,0,0,0, [], back,1,1041, 
1469,6007060,0,0,0,0,0,0, [], back,1,1042, 
1470,6007061,0,0,0,0,0,0, [], back,1,1043, 
1471,6007062,0,0,0,0,0,0, [], waist,1,1044, 
1472,6007063,0,0,0,0,0,0, [], waist,1,1045, 
1473,6000045,0,0,0,0,0,0, [], head,1,1046, 
1474,6000046,0,0,0,0,0,0, [], body,1,1047, 
1475,6000047,0,0,0,0,0,0, [], wrist,1,1048, 
1476,6000048,0,0,0,0,0,0, [], leg,1,1049, 
1477,6000053,0,0,0,0,0,0, [], head,1,1050, 
1478,6000054,0,0,0,0,0,0, [], body,1,1051, 
1479,6000055,0,0,0,0,0,0, [], wrist,1,1052, 
1480,6000056,0,0,0,0,0,0, [], leg,1,1053, 
1481,6000061,0,0,0,0,0,0, [], head,1,1054, 
1482,6000062,0,0,0,0,0,0, [], body,1,1055, 
1483,6000063,0,0,0,0,0,0, [], wrist,1,1056, 
1484,6000064,0,0,0,0,0,0, [], leg,1,1057, 
1485,6000069,0,0,0,0,0,0, [], head,1,1058, 
1486,6000070,0,0,0,0,0,0, [], body,1,1059, 
1487,6000071,0,0,0,0,0,0, [], wrist,1,1060, 
1488,6000072,0,0,0,0,0,0, [], leg,1,1061, 
1489,6000077,0,0,0,0,0,0, [], head,1,1062, 
1490,6000078,0,0,0,0,0,0, [], body,1,1063, 
1491,6000079,0,0,0,0,0,0, [], wrist,1,1064, 
1492,6000080,0,0,0,0,0,0, [], leg,1,1065, 
1493,6007122,0,0,0,0,0,0, [], head,1,1066, 
1494,6007064,0,0,0,0,0,0, [], face,1,1067, 
1495,6007065,0,0,0,0,0,0, [], face,1,1068, 
1496,6007066,0,0,0,0,0,0, [], back,1,1069, 
1497,6007067,0,0,0,0,0,0, [], back,1,1070, 
1498,6000087,0,0,0,0,0,0, [], head,1,1071, 
1499,6000088,0,0,0,0,0,0, [], body,1,1072, 
1500,6000089,0,0,0,0,0,0, [], wrist,1,1073, 
1501,6000090,0,0,0,0,0,0, [], leg,1,1074, 
1502,6000095,0,0,0,0,0,0, [], head,1,1075, 
1503,6000096,0,0,0,0,0,0, [], body,1,1076, 
1504,6000097,0,0,0,0,0,0, [], wrist,1,1077, 
1505,6000098,0,0,0,0,0,0, [], leg,1,1078, 
1506,6007072,0,0,0,0,0,0, [], face,1,1079, 
1507,6007073,0,0,0,0,0,0, [], face,1,1080, 
1509,6007075,0,0,0,0,0,300011, [3], sachet,1,1081, 
1510,6007076,0,0,0,0,0,300012, [3], sachet,1,1082, 
1511,6007123,0,0,0,0,0,0, [], head,1,1083, 
1513,6000105,0,0,0,0,0,0, [], head,1,1084, 
1514,6000106,0,0,0,0,0,0, [], body,1,1085, 
1515,6000107,0,0,0,0,0,0, [], wrist,1,1086, 
1516,6000108,0,0,0,0,0,0, [], leg,1,1087, 
1517,6007078,0,0,0,0,0,0, [], face,1,1088, 
1518,6007079,0,0,0,0,0,0, [], face,1,1089, 
1519,6000113,0,0,0,0,0,0, [], head,1,1090, 
1520,6000114,0,0,0,0,0,0, [], body,1,1091, 
1521,6000115,0,0,0,0,0,0, [], wrist,1,1092, 
1522,6000116,0,0,0,0,0,0, [], leg,1,1093, 
1523,6000143,0,0,0,0,0,0, [], back,1,1094, 
1524,6000117,0,0,0,0,0,0, [], head,1,1095, 
1525,6007081,0,0,20162001,0,0,300014, [3], back,1,1096, 
1526,6000119,0,0,0,0,0,0, [], head,1,1097, 
1527,6000120,0,0,0,0,0,0, [], body,1,1098, 
1528,6000121,0,0,0,0,0,0, [], wrist,1,1099, 
1529,6000122,0,0,0,0,0,0, [], leg,1,1100, 
1530,6000127,0,0,0,0,0,0, [], head,1,1101, 
1531,6000128,0,0,0,0,0,0, [], body,1,1102, 
1532,6000129,0,0,0,0,0,0, [], wrist,1,1103, 
1533,6000130,0,0,0,0,0,0, [], leg,1,1104, 
1534,6007082,0,0,0,0,0,0, [], face,1,1105, 
1535,6007083,0,0,0,0,0,0, [], face,1,1106, 
1536,6000135,0,0,0,0,0,0, [], head,1,1107, 
1537,6000136,0,0,0,0,0,0, [], body,1,1108, 
1538,6000137,0,0,0,0,0,0, [], wrist,1,1109, 
1539,6000138,0,0,0,0,0,0, [], leg,1,1110, 
1540,6007080,0,0,0,0,0,0, [], back,1,1111, 
1541,6000144,0,0,0,0,0,0, [], head,1,1112, 
1542,6000145,0,0,0,0,0,0, [], body,1,1113, 
1543,6000146,0,0,0,0,0,0, [], wrist,1,1114, 
1544,6000147,0,0,0,0,0,0, [], leg,1,1115, 
1545,4019801,0,0,0,0,0,0, [], waist,1,1116, 
1546,6000154,0,0,0,0,0,0, [], head,1,1117, 
1547,6000155,0,0,0,0,0,0, [], body,1,1118, 
1548,6000156,0,0,0,0,0,0, [], wrist,1,1119, 
1549,6000157,0,0,0,0,0,0, [], leg,1,1120, 
1550,6000162,0,0,0,0,0,0, [], head,1,1121, 
1551,6000163,0,0,0,0,0,0, [], body,1,1122, 
1552,6000164,0,0,0,0,0,0, [], wrist,1,1123, 
1553,6000165,0,0,0,0,0,0, [], leg,1,1124, 
1554,6000170,0,0,0,0,0,0, [], head,1,1125, 
1555,6000171,0,0,0,0,0,0, [], body,1,1126, 
1556,6000172,0,0,0,0,0,0, [], wrist,1,1127, 
1557,6000173,0,0,0,0,0,0, [], leg,1,1128, 
1558,6000152,0,0,0,0,0,0, [], head,1,1129, 
1559,6025100,1140000,0,0,0,0,0, [], wrist,1,1130, 
1560,6025101,1140000,0,0,0,0,0, [], wrist,1,1131, 
1561,6025102,1140000,0,0,0,0,0, [], wrist,1,1132, 
1562,6025103,1140000,0,0,0,0,0, [], wrist,1,1133, 
1563,6025104,1140000,0,0,0,0,0, [], wrist,1,1134, 
1564,6025105,1140000,0,0,0,0,0, [], wrist,1,1135, 
1565,6025106,1140000,0,0,0,0,0, [], wrist,1,1136, 
1566,6025107,600,0,0,0,0,0, [], wrist,1,1137, 
1567,6025108,900,0,0,0,0,0, [], wrist,1,1138, 
1568,6025109,150000,0,0,0,0,0, [], wrist,1,1139, 
1569,6025110,1140000,0,0,0,0,0, [], wrist,1,1140, 
1570,6025111,1140000,0,0,0,0,0, [], wrist,1,1141, 
1571,6025112,1140000,0,0,0,0,0, [], wrist,1,1142, 
1572,6025113,150000,0,0,0,0,0, [], wrist,0,1143, 
1573,6025114,150000,0,0,0,0,0, [], wrist,1,1144, 
1574,6025115,270000,0,0,0,0,0, [], wrist,1,1145, 
1575,6025116,300000,0,0,0,0,0, [], wrist,1,1146, 
1576,6025117,142500,0,0,0,0,0, [], wrist,1,1147, 
1577,6024100,3840000,0,0,0,0,0, [], body,1,1148, 
1578,6024101,3840000,0,0,0,0,0, [], body,1,1149, 
1579,6024102,3840000,0,0,0,0,0, [], body,1,1150, 
1580,6024103,3840000,0,0,0,0,0, [], body,1,1151, 
1581,6024104,3840000,0,0,0,0,0, [], body,1,1152, 
1582,6024105,3840000,0,0,0,0,0, [], body,1,1153, 
1583,6024106,3840000,0,0,0,0,0, [], body,1,1154, 
1584,6024107,2400,0,0,0,0,0, [], body,1,1155, 
1585,6024108,3900,0,0,0,0,0, [], body,1,1156, 
1586,6024109,480000,0,0,0,0,0, [], body,1,1157, 
1587,6024110,3840000,0,0,0,0,0, [], body,1,1158, 
1588,6024111,3840000,0,0,0,0,0, [], body,1,1159, 
1589,6024112,3840000,0,0,0,0,0, [], body,1,1160, 
1590,6024113,510000,0,0,0,0,0, [], body,0,1161, 
1591,6024114,510000,0,0,0,0,0, [], body,1,1162, 
1592,6024115,918000,0,0,0,0,0, [], body,1,1163, 
1593,6024116,1020000,0,0,0,0,0, [], body,1,1164, 
1594,6024117,480000,0,0,0,0,0, [], body,1,1165, 
1595,6023100,3150000,0,0,0,0,0, [], head,1,1166, 
1596,6023101,3150000,0,0,0,0,0, [], head,1,1167, 
1597,6023102,3150000,0,0,0,0,0, [], head,1,1168, 
1598,6023103,3150000,0,0,0,0,0, [], head,1,1169, 
1599,6023104,3150000,0,0,0,0,0, [], head,1,1170, 
1600,6023105,3150000,0,0,0,0,0, [], head,1,1171, 
1601,6023106,3150000,0,0,0,0,0, [], head,1,1172, 
1602,6023107,1800,0,0,0,0,0, [], head,1,1173, 
1603,6023108,3000,0,0,0,0,0, [], head,1,1174, 
1604,6023109,390000,0,0,0,0,0, [], head,1,1175, 
1605,6023110,3150000,0,0,0,0,0, [], head,1,1176, 
1606,6023111,3150000,0,0,0,0,0, [], head,1,1177, 
1607,6023112,3150000,0,0,0,0,0, [], head,1,1178, 
1608,6023113,420000,0,0,0,0,0, [], head,0,1179, 
1609,6023114,420000,0,0,0,0,0, [], head,1,1180, 
1610,6023115,756000,0,0,0,0,0, [], head,1,1181, 
1611,6023116,840000,0,0,0,0,0, [], head,1,1182, 
1612,6023117,393750,0,0,0,0,0, [], head,1,1183, 
1613,6028100,2040000,0,0,0,0,0, [], leg,1,1184, 
1614,6028101,2040000,0,0,0,0,0, [], leg,1,1185, 
1615,6028102,2040000,0,0,0,0,0, [], leg,1,1186, 
1616,6028103,2040000,0,0,0,0,0, [], leg,1,1187, 
1617,6028104,2040000,0,0,0,0,0, [], leg,1,1188, 
1618,6028105,2040000,0,0,0,0,0, [], leg,1,1189, 
1619,6028106,2040000,0,0,0,0,0, [], leg,1,1190, 
1620,6028107,1200,0,0,0,0,0, [], leg,1,1191, 
1621,6028108,1800,0,0,0,0,0, [], leg,1,1192, 
1622,6028109,240000,0,0,0,0,0, [], leg,1,1193, 
1623,6028110,2040000,0,0,0,0,0, [], leg,1,1194, 
1624,6028111,2040000,0,0,0,0,0, [], leg,1,1195, 
1625,6028112,2040000,0,0,0,0,0, [], leg,1,1196, 
1626,6028113,270000,0,0,0,0,0, [], leg,0,1197, 
1627,6028114,270000,0,0,0,0,0, [], leg,1,1198, 
1628,6028115,486000,0,0,0,0,0, [], leg,1,1199, 
1629,6028116,540000,0,0,0,0,0, [], leg,1,1200, 
1630,6028117,255000,0,0,0,0,0, [], leg,1,1201, 
1631,6022288,200,0,0,0,0,0, [], weapon,1,1202, 
1632,6022289,200,0,0,0,0,0, [], weapon,1,1203, 
1633,6022290,1000,0,0,0,0,0, [], weapon,1,1204, 
1634,6022291,1600,0,0,0,0,0, [], weapon,1,1205, 
1635,6022292,2600,0,0,0,0,0, [], weapon,1,1206, 
1636,6022293,4200,0,0,0,0,0, [], weapon,1,1207, 
1637,6022294,6400,0,0,0,0,0, [], weapon,1,1208, 
1638,6022295,30000,0,0,0,0,0, [], weapon,1,1209, 
1639,6022296,120000,0,0,0,0,0, [], weapon,1,1210, 
1640,6022297,450000,0,0,0,0,0, [], weapon,1,1211, 
1641,6022298,1200000,0,0,0,0,0, [], weapon,1,1212, 
1642,6022299,1200000,0,0,0,0,0, [], weapon,1,1213, 
1643,6022300,1200000,0,0,0,0,0, [], weapon,1,1214, 
1644,6022301,4200,0,0,0,0,0, [], weapon,1,1215, 
1645,6022302,9600,0,0,0,0,0, [], weapon,1,1216, 
1646,6022303,30000,0,0,0,0,0, [], weapon,1,1217, 
1647,6022304,84000,0,0,0,0,0, [], weapon,1,1218, 
1648,6022305,300000,0,0,0,0,0, [], weapon,1,1219, 
1649,6022306,300000,0,0,0,0,0, [], weapon,1,1220, 
1650,6022307,14400,0,0,0,0,0, [], weapon,1,1221, 
1651,6022308,1200000,0,0,0,0,0, [], weapon,1,1222, 
1652,6022309,160000,0,0,0,0,0, [], weapon,1,1223, 
1653,6022310,640000,0,0,0,0,0, [], weapon,1,1224, 
1654,6022311,1280000,0,0,0,0,0, [], weapon,1,1225, 
1655,6022312,1280000,0,0,0,0,0, [], weapon,1,1226, 
1656,6022313,1280000,0,0,0,0,0, [], weapon,1,1227, 
1657,6022314,160000,0,0,0,0,0, [], weapon,1,1228, 
1658,6022315,640000,0,0,0,0,0, [], weapon,1,1229, 
1659,6022316,1280000,0,0,0,0,0, [], weapon,1,1230, 
1660,6022317,1280000,0,0,0,0,0, [], weapon,1,1231, 
1661,6022318,1280000,0,0,0,0,0, [], weapon,1,1232, 
1662,6022319,1200000,0,0,0,0,0, [], weapon,1,1233, 
1663,6022320,1200000,0,0,0,0,0, [], weapon,1,1234, 
1664,6022321,1280000,0,0,0,0,0, [], weapon,1,1235, 
1665,6022322,1280000,0,0,0,0,0, [], weapon,1,1236, 
1666,6022323,1280000,0,0,0,0,0, [], weapon,1,1237, 
1667,6022324,1200000,0,0,0,0,0, [], weapon,1,1238, 
1668,6022325,1200000,0,0,0,0,0, [], weapon,1,1239, 
1669,6022326,1280000,0,0,0,0,0, [], weapon,1,1240, 
1670,6022327,1280000,0,0,0,0,0, [], weapon,1,1241, 
1671,6022328,1280000,0,0,0,0,0, [], weapon,1,1242, 
1672,6022329,1200000,0,0,0,0,0, [], weapon,1,1243, 
1673,6022330,1200000,0,0,0,0,0, [], weapon,1,1244, 
1674,6022331,1280000,0,0,0,0,0, [], weapon,1,1245, 
1675,6022332,1280000,0,0,0,0,0, [], weapon,1,1246, 
1676,6022333,1280000,0,0,0,0,0, [], weapon,1,1247, 
1677,6022334,1280000,0,0,0,0,0, [], weapon,1,1248, 
1678,6022335,1280000,0,0,0,0,0, [], weapon,1,1249, 
1679,6022336,1200000,0,0,0,0,0, [], weapon,1,1250, 
1680,6022337,1200000,0,0,0,0,0, [], weapon,1,1251, 
1681,6022338,1280000,0,0,0,0,0, [], weapon,1,1252, 
1682,6022339,1280000,0,0,0,0,0, [], weapon,1,1253, 
1683,6022340,1280000,0,0,0,0,0, [], weapon,1,1254, 
1684,6022341,1200000,0,0,0,0,0, [], weapon,1,1255, 
1685,6022342,1200000,0,0,0,0,0, [], weapon,1,1256, 
1686,6022343,1280000,0,0,0,0,0, [], weapon,1,1257, 
1687,6022344,1280000,0,0,0,0,0, [], weapon,1,1258, 
1688,6022345,1280000,0,0,0,0,0, [], weapon,1,1259, 
1689,6022346,1200000,0,0,0,0,0, [], weapon,1,1260, 
1690,6022347,1200000,0,0,0,0,0, [], weapon,1,1261, 
1691,6022348,1280000,0,0,0,0,0, [], weapon,1,1262, 
1692,6022349,1280000,0,0,0,0,0, [], weapon,1,1263, 
1693,6022350,1280000,0,0,0,0,0, [], assist_weapon,1,1264, 
1694,6022351,1200000,0,0,0,0,0, [], assist_weapon,1,1265, 
1695,6022352,1200000,0,0,0,0,0, [], assist_weapon,1,1266, 
1696,6022353,1280000,0,0,0,0,0, [], assist_weapon,1,1267, 
1697,6022354,1280000,0,0,0,0,0, [], assist_weapon,1,1268, 
1698,6022355,1280000,0,0,0,0,0, [], assist_weapon,1,1269, 
1699,6022356,1200000,0,0,0,0,0, [], assist_weapon,1,1270, 
1700,6022357,1200000,0,0,0,0,0, [], assist_weapon,1,1271, 
1701,6022358,1280000,0,0,0,0,0, [], assist_weapon,1,1272, 
1702,6022359,1280000,0,0,0,0,0, [], assist_weapon,1,1273, 
1703,6022360,1280000,0,0,0,0,0, [], assist_weapon,1,1274, 
1704,6022361,1200000,0,0,0,0,0, [], assist_weapon,1,1275, 
1705,6022362,1200000,0,0,0,0,0, [], assist_weapon,1,1276, 
1706,6022363,1280000,0,0,0,0,0, [], assist_weapon,1,1277, 
1707,6022364,1280000,0,0,0,0,0, [], assist_weapon,1,1278, 
1708,6022365,1280000,0,0,0,0,0, [], assist_weapon,1,1279, 
1709,6022366,1200000,0,0,0,0,0, [], assist_weapon,1,1280, 
1710,6022367,1200000,0,0,0,0,0, [], assist_weapon,1,1281, 
1711,6022368,1280000,0,0,0,0,0, [], assist_weapon,1,1282, 
1712,6022369,1280000,0,0,0,0,0, [], assist_weapon,1,1283, 
1713,6022370,1280000,0,0,0,0,0, [], assist_weapon,1,1284, 
1714,6022371,1200000,0,0,0,0,0, [], assist_weapon,1,1285, 
1715,6022372,1200000,0,0,0,0,0, [], assist_weapon,1,1286, 
1716,6022373,1280000,0,0,0,0,0, [], assist_weapon,1,1287, 
1717,6022374,1280000,0,0,0,0,0, [], assist_weapon,1,1288, 
1718,6022375,1280000,0,0,0,0,0, [], assist_weapon,1,1289, 
1719,6022376,1200000,0,0,0,0,0, [], assist_weapon,1,1290, 
1720,6022377,1200000,0,0,0,0,0, [], assist_weapon,1,1291, 
1721,6022378,1280000,0,0,0,0,0, [], assist_weapon,1,1292, 
1722,6022379,1280000,0,0,0,0,0, [], assist_weapon,1,1293, 
1723,6022380,1280000,0,0,0,0,0, [], assist_weapon,1,1294, 
1724,6022381,1200000,0,0,0,0,0, [], assist_weapon,1,1295, 
1725,6022382,1200000,0,0,0,0,0, [], assist_weapon,1,1296, 
1726,6022383,1280000,0,0,0,0,0, [], assist_weapon,1,1297, 
1727,6022384,1280000,0,0,0,0,0, [], assist_weapon,1,1298, 
1728,6022385,200,0,0,0,0,0, [], assist_weapon,1,1299, 
1729,6022386,4200,0,0,0,0,0, [], assist_weapon,1,1300, 
1730,6022387,14400,0,0,0,0,0, [], assist_weapon,1,1301, 
1731,6022388,1200000,0,0,0,0,0, [], assist_weapon,1,1302, 
1732,6022389,160000,0,0,0,0,0, [], assist_weapon,1,1303, 
1733,6022390,640000,0,0,0,0,0, [], assist_weapon,1,1304, 
1734,6022391,1280000,0,0,0,0,0, [], assist_weapon,1,1305, 
1735,6022392,1280000,0,0,0,0,0, [], assist_weapon,1,1306, 
1736,6007087,0,0,0,0,0,0, [], face,1,1307, 
1737,6007088,0,0,0,0,0,0, [], face,1,1308, 
1738,6007089,0,0,0,0,0,300019, [3], sachet,1,1309, 
1739,6007104,0,0,0,0,0,0, [], face,1,1310, 
1740,6007105,0,0,0,0,0,0, [], face,1,1311, 
1741,6000178,0,0,0,0,0,0, [], head,1,1312, 
1742,6000179,0,0,0,0,0,0, [], body,1,1313, 
1743,6000180,0,0,0,0,0,0, [], wrist,1,1314, 
1744,6000181,0,0,0,0,0,0, [], leg,1,1315, 
1745,6000186,0,0,0,0,0,0, [], head,1,1316, 
1746,6000187,0,0,0,0,0,0, [], body,1,1317, 
1747,6000188,0,0,0,0,0,0, [], wrist,1,1318, 
1748,6000189,0,0,0,0,0,0, [], leg,1,1319, 
1749,6007106,0,0,0,0,0,0, [], headdress,1,1320, 
1750,6007108,0,0,0,0,0,0, [], head,1,1321, 
1751,6007110,0,0,0,0,0,0, [], back,1,1322, 
1752,6007111,0,0,0,0,0,300026, [3], back,1,1323, 
1753,6000194,0,0,0,0,0,0, [], head,1,1324, 
1754,6000195,0,0,0,0,0,0, [], body,1,1325, 
1755,6000196,0,0,0,0,0,0, [], wrist,1,1326, 
1756,6000197,0,0,0,0,0,0, [], leg,1,1327, 
1757,6007112,0,0,0,0,0,0, [], headdress,1,1328, 
1758,6007114,0,0,0,0,0,0, [], headdress,1,1329, 
1759,6007116,0,0,0,0,0,0, [], headdress,1,1330, 
1760,6007124,0,0,0,0,0,0, [], face,1,1331, 
1761,6007125,0,0,0,0,0,0, [], face,1,1332, 
1762,6000202,0,0,0,0,0,0, [], head,1,1333, 
1763,6000203,0,0,0,0,0,0, [], body,1,1334, 
1764,6000204,0,0,0,0,0,0, [], wrist,1,1335, 
1765,6000205,0,0,0,0,0,0, [], leg,1,1336, 
1766,6000210,0,0,0,0,0,0, [], head,1,1337, 
1767,6000211,0,0,0,0,0,0, [], body,1,1338, 
1768,6000212,0,0,0,0,0,0, [], wrist,1,1339, 
1769,6000213,0,0,0,0,0,0, [], leg,1,1340, 
1770,6000218,0,0,0,0,0,0, [], head,1,1341, 
1771,6000219,0,0,0,0,0,0, [], body,1,1342, 
1772,6000220,0,0,0,0,0,0, [], wrist,1,1343, 
1773,6000221,0,0,0,0,0,0, [], leg,1,1344, 
1774,6000226,3150000,0,0,0,0,0, [], head,1,1345, 
1775,6000227,3840000,0,0,0,0,0, [], body,1,1346, 
1776,6000228,1140000,0,0,0,0,0, [], wrist,1,1347, 
1777,6000229,2040000,0,0,0,0,0, [], leg,1,1348, 
1778,6000230,3150000,0,0,0,0,0, [], head,1,1349, 
1779,6000231,3840000,0,0,0,0,0, [], body,1,1350, 
