
109, 浪迹天涯, [145$$ 146$$ 147$$ 148], 暂未开放, icon_64_equip_coat_M_M_eRB_0003b, icon_64_equip_coat_F_F_eRB_0003b, icon_64_equip_coat_Z_Z_eRB_0003b, icon_64_equip_coat_M_M_eRB_0003b, icon_suit_equip_M_M_eRB_0003b, icon_suit_equip_F_F_eRB_0003b, icon_suit_equip_Z_Z_eRB_0003b, icon_suit_equip_M_M_eRB_0003b, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 109, 
110, 天邪鬼甲, [149$$ 150$$ 151$$ 152], 魅力商店兑换获得, icon_64_equip_coat_M_M_eRB_0004c, icon_64_equip_coat_F_F_eRB_0004c, icon_64_equip_coat_Z_Z_eRB_0004c, icon_64_equip_coat_M_M_eRB_0004c, icon_suit_equip_M_M_eRB_0004c, icon_suit_equip_F_F_eRB_0004c, icon_suit_equip_Z_Z_eRB_0004c, icon_suit_equip_M_M_eRB_0004c, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 110, 
111, 狭路相逢, [153$$ 154$$ 155$$ 156], 魅力商店兑换获得, icon_64_equip_coat_M_M_cQL_0004b, icon_64_equip_coat_F_F_cQL_0004b, icon_64_equip_coat_Z_Z_cQL_0004b, icon_64_equip_coat_M_M_cQL_0004b, icon_suit_equip_M_M_cQL_0004b, icon_suit_equip_F_F_cQL_0004b, icon_suit_equip_Z_Z_cQL_0004b, icon_suit_equip_M_M_cQL_0004b, 0, 0, 0, 0, 0, [], huodong, 1, 0, , 1, 111, 
112, 逐草西戎, [157$$ 158$$ 159$$ 160], 野外稀有掉落, icon_64_equip_coat_M_M_dSM_0012b, icon_64_equip_coat_F_F_dPM_0002d, icon_64_equip_coat_Z_Z_dPM_0002d, icon_64_equip_coat_M_M_dSM_0012b, icon_suit_equip_M_M_dSM_0012b, icon_suit_equip_F_F_dPM_0002d, icon_suit_equip_Z_Z_dPM_0002d, icon_suit_equip_M_M_dSM_0012b, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 112, 
113, 萧野争锋, [1168$$ 1169$$ 1170$$ 1171], 复刻自普通·血战苍梧城与挑战·血战苍梧城掉落装备, icon_64_equip_coat_M_M_cQL_0002b, icon_64_equip_coat_F_F_cQL_0002b, icon_64_equip_coat_Z_Z_cQL_0002b, icon_64_equip_coat_M_M_cQL_0002b, icon_suit_equip_M_M_cQL_0002b, icon_suit_equip_F_F_cQL_0002b, icon_suit_equip_Z_Z_cQL_0002b, icon_suit_equip_M_M_cQL_0002b, 0, 0, 0, 0, 0, [], huaben, 1, 0, , 1, 113, 
114, 乱世孤魂, [161$$ 162$$ 163$$ 164], , icon_64_equip_coat_M_M_dSM_0001b, icon_64_equip_coat_F_F_dPM_0001d, icon_64_equip_coat_Z_Z_dPM_0001d, icon_64_equip_coat_M_M_dSM_0001b, icon_suit_equip_M_M_dSM_0001b, icon_suit_equip_F_F_dPM_0001d, icon_suit_equip_Z_Z_dPM_0001d, icon_suit_equip_M_M_dSM_0001b, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 114, 
115, 邀夜红尘, [1088$$ 1106$$ 1094$$ 1100], 魅力商店兑换获得, icon_64_equip_coat_M_M_TY_0034, icon_64_equip_coat_M_M_TY_0034, icon_64_equip_coat_Z_Z_TY_0034, icon_64_equip_coat_M_M_TY_0034, icon_suit_equip_M_M_TY_0034, icon_suit_equip_F_F_TY_0034, icon_suit_equip_Z_Z_TY_0034, icon_suit_equip_M_M_TY_0034, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 115, 
116, 诗音探花, [1314$$ 1315$$ 1316$$ 1317], 道聚城“天涯明月刀”专区在售, icon_64_equip_coat_M_M_TY_3002, icon_64_equip_coat_F_F_TY_3002, icon_64_equip_coat_Z_Z_TY_3002, icon_64_equip_coat_M_M_TY_3002, icon_suit_equip_M_M_TY_3002, icon_suit_equip_F_F_TY_3002, icon_suit_equip_Z_Z_TY_3002, icon_suit_equip_M_M_TY_3002, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 116, 
117, 淬羽华光, [1172], 野外稀有掉落, , icon_64_equip_coat_F_F_TY_0017bdf, icon_64_equip_coat_Z_Z_TY_0017bdf, , , icon_suit_equip_F_F_TY_0017bdf, icon_suit_equip_Z_Z_TY_0017bdf, , 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 117, 
118, 吹雪霓裳, [1318$$ 1319$$ 1320$$ 1321], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3001, icon_64_equip_coat_F_F_TY_3001, icon_64_equip_coat_Z_Z_TY_3001, icon_64_equip_coat_M_M_TY_3001, icon_suit_equip_M_M_TY_3001, icon_suit_equip_F_F_TY_3001, icon_suit_equip_Z_Z_TY_3001, icon_suit_equip_M_M_TY_3001, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 118, 
119, 兰陵纵意, [1090$$ 1108$$ 1096$$ 1102], 魅力商店兑换获得, icon_64_equip_coat_M_M_TY_0033, icon_64_equip_coat_F_F_TY_0033, icon_64_equip_coat_Z_Z_TY_0033, icon_64_equip_coat_M_M_TY_0033, icon_suit_equip_M_M_TY_0033, icon_suit_equip_F_F_TY_0033, icon_suit_equip_Z_Z_TY_0033, icon_suit_equip_M_M_TY_0033, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 119, 
120, 秋水澄江, [1093$$ 1111$$ 1099$$ 1105], 略有小成礼盒发放<br>41级等级突破主线任务获得, icon_64_equip_coat_M_M_cSJ_1000, icon_64_equip_coat_F_F_ZY_0008, icon_64_equip_coat_Z_Z_ZY_0008, icon_64_equip_coat_M_M_cSJ_1000, icon_suit_equip_M_M_cSJ_1000, icon_suit_equip_F_F_ZY_0008, icon_suit_equip_Z_Z_ZY_0008, icon_suit_equip_M_M_cSJ_1000, 0, 0, 0, 0, 0, [], work, 1, 0, , 1, 120, 
121, 昔光如愿, [1092$$ 1110$$ 1098$$ 1104], 炉火纯青礼盒发放<br>61级等级突破主线任务获得, icon_64_equip_coat_M_M_TY_0031, icon_64_equip_coat_F_F_TY_0031, icon_64_equip_coat_Z_Z_TY_0031, icon_64_equip_coat_M_M_TY_0031, icon_suit_equip_M_M_TY_0031, icon_suit_equip_F_F_TY_0031, icon_suit_equip_Z_Z_TY_0031, icon_suit_equip_M_M_TY_0031, 0, 0, 0, 0, 0, [], work, 1, 0, , 1, 121, 
122, 赋风余韵, [1322$$ 1323$$ 1324$$ 1325], 登峰造极礼盒发放<br>75级等级突破主线任务获得, icon_64_equip_coat_M_M_cWS_0016_02, icon_64_equip_coat_F_F_cTX_1000L, icon_64_equip_coat_Z_Z_cTX_1000L, icon_64_equip_coat_M_M_cWS_0016_02, icon_suit_equip_M_M_cWS_0016_02, icon_suit_equip_F_F_cTX_1000L, icon_suit_equip_Z_Z_cTX_1000L, icon_suit_equip_M_M_cWS_0016_02, 0, 0, 0, 0, 0, [], work, 1, 0, , 1, 122, 
123, 携玉霜刀, [1326$$ 1327$$ 1328$$ 1329], 道聚城“天涯明月刀”专区在售, icon_64_equip_coat_M_M_cPK_0003_02, icon_64_equip_coat_F_F_cCK_0004_02, icon_64_equip_coat_Z_Z_cCK_0004_02, icon_64_equip_coat_M_M_cPK_0003_02, icon_suit_equip_M_M_cPK_0003_02, icon_suit_equip_F_F_cCK_0004_02, icon_suit_equip_Z_Z_cCK_0004_02, icon_suit_equip_M_M_cPK_0003_02, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 123, 
124, 会饮征年, [1152$$ 1153$$ 1154$$ 1155], 道聚城“天涯明月刀”专区在售, icon_64_equip_coat_M_M_DWZ_0001, icon_64_equip_coat_F_F_DWZ_0001, icon_64_equip_coat_Z_Z_DWZ_0001, icon_64_equip_coat_M_M_DWZ_0001, icon_suit_equip_M_M_DWZ_0001, icon_suit_equip_F_F_DWZ_0001, icon_suit_equip_Z_Z_DWZ_0001, icon_suit_equip_M_M_DWZ_0001, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 124, 
125, 流云金璧, [1116$$ 1119$$ 1117$$ 1118], 道聚城“天涯明月刀”专区在售, icon_64_equip_coat_M_M_HJC_0001, icon_64_equip_coat_F_F_HJC_0001, icon_64_equip_coat_Z_Z_HJC_0001, icon_64_equip_coat_M_M_HJC_0001, icon_suit_equip_M_M_HJC_0001, icon_suit_equip_F_F_HJC_0001, icon_suit_equip_Z_Z_HJC_0001, icon_suit_equip_M_M_HJC_0001, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 125, 
126, 落英, [165$$ 166$$ 167$$ 168], 野外稀有掉落, , icon_64_equip_coat_F_F_cLK_0001_02, icon_64_equip_coat_Z_Z_cLK_0001_02, , , icon_suit_equip_F_F_cLK_0001_02, icon_suit_equip_Z_Z_cLK_0001_02, , 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 126, 
127, 慕风, [1174$$ 1175$$ 1176$$ 1177], 野外稀有掉落, , icon_64_equip_coat_F_F_TM_0004d, icon_64_equip_coat_Z_Z_TM_0004d, , , icon_suit_equip_F_F_TM_0004d, icon_suit_equip_Z_Z_TM_0004d, , 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 127, 
128, 人间梦华, [386$$ 387$$ 388$$ 389], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3004, icon_64_equip_coat_F_F_TY_3004, icon_64_equip_coat_Z_Z_TY_3004, icon_64_equip_coat_M_M_TY_3004, icon_suit_equip_M_M_TY_3004, icon_suit_equip_F_F_TY_3004, icon_suit_equip_Z_Z_TY_3004, icon_suit_equip_M_M_TY_3004, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 128, 
129, 圣绣·无缺, [346$$ 347$$ 348$$ 349], 商城购买获得, icon_64_equip_coat_M_M_TY_3007, icon_64_equip_coat_F_F_TY_3007, icon_64_equip_coat_Z_Z_TY_3007, icon_64_equip_coat_M_M_TY_3007, icon_suit_equip_M_M_TY_3007, icon_suit_equip_F_F_TY_3007, icon_suit_equip_Z_Z_TY_3007, icon_suit_equip_M_M_TY_3007, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 129, 
130, 圣绣·素问, [350$$ 351$$ 352$$ 353], 商城购买获得, icon_64_equip_coat_M_M_TY_3010, icon_64_equip_coat_F_F_TY_3010, icon_64_equip_coat_Z_Z_TY_3010, icon_64_equip_coat_M_M_TY_3010, icon_suit_equip_M_M_TY_3010, icon_suit_equip_F_F_TY_3010, icon_suit_equip_Z_Z_TY_3010, icon_suit_equip_M_M_TY_3010, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 130, 
131, 圣绣·雪宸, [354$$ 355$$ 356$$ 357], 商城购买获得, icon_64_equip_coat_M_M_TY_3013, icon_64_equip_coat_F_F_TY_3013, icon_64_equip_coat_Z_Z_TY_3013, icon_64_equip_coat_M_M_TY_3013, icon_suit_equip_M_M_TY_3013, icon_suit_equip_F_F_TY_3013, icon_suit_equip_Z_Z_TY_3013, icon_suit_equip_M_M_TY_3013, 0, 0, 0, 0, 0, [], shop, 1, 0, , 1, 131, 
132, 圣绣·昭华, [358$$ 359$$ 360$$ 361], 商城购买获得, icon_64_equip_coat_M_M_TY_3017, icon_64_equip_coat_F_F_TY_3017, icon_64_equip_coat_Z_Z_TY_3017, icon_64_equip_coat_M_M_TY_3017, icon_suit_equip_M_M_TY_3017, icon_suit_equip_F_F_TY_3017, icon_suit_equip_Z_Z_TY_3017, icon_suit_equip_M_M_TY_3017, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 132, 
133, 圣绣·南唐, [362$$ 363$$ 364$$ 365], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3012, icon_64_equip_coat_F_F_TY_3012, icon_64_equip_coat_Z_Z_TY_3012, icon_64_equip_coat_M_M_TY_3012, icon_suit_equip_M_M_TY_3012, icon_suit_equip_F_F_TY_3012, icon_suit_equip_Z_Z_TY_3012, icon_suit_equip_M_M_TY_3012, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 133, 
134, 圣绣·从龙, [366$$ 367$$ 368$$ 369], 商城购买获得, icon_64_equip_coat_M_M_TY_3018, icon_64_equip_coat_F_F_TY_3018, icon_64_equip_coat_Z_Z_TY_3018, icon_64_equip_coat_M_M_TY_3018, icon_suit_equip_M_M_TY_3018, icon_suit_equip_F_F_TY_3018, icon_suit_equip_Z_Z_TY_3018, icon_suit_equip_M_M_TY_3018, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 134, 
135, 心王·逆鳞, [370$$ 371$$ 372$$ 373], 商城购买获得, icon_64_equip_coat_M_M_TY_0035, icon_64_equip_coat_F_F_TY_0035, ICON_64_equip_coat_Z_Z_TY_0035, icon_64_equip_coat_M_M_TY_0035, icon_suit_equip_M_M_TY_0035, icon_suit_equip_F_F_TY_0035, icon_suit_equip_Z_Z_TY_0035, icon_suit_equip_M_M_TY_0035, 0, 0, 900183, 0, 0, [], shop, 1, 1, , 1, 135, 
136, 心王·九曜, [374$$ 375$$ 376$$ 377], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3009, icon_64_equip_coat_F_F_TY_3009, icon_64_equip_coat_Z_Z_TY_3009, icon_64_equip_coat_M_M_TY_3009, icon_suit_equip_M_M_TY_3009, icon_suit_equip_F_F_TY_3009, icon_suit_equip_Z_Z_TY_3009, icon_suit_equip_M_M_TY_3009, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 136, 
137, 心王·扶苏, [378$$ 379$$ 380$$ 381], 商城购买获得, icon_64_equip_coat_M_M_TY_3008, icon_64_equip_coat_F_F_TY_3008, icon_64_equip_coat_Z_Z_TY_3008, icon_64_equip_coat_M_M_TY_3008, icon_suit_equip_M_M_TY_3008, icon_suit_equip_F_F_TY_3008, icon_suit_equip_Z_Z_TY_3008, icon_suit_equip_M_M_TY_3008, 0, 0, 0, 0, 0, [], shop, 1, 0, , 1, 137, 
138, 清夏灵均, [1341$$ 1342$$ 1343$$ 1344], 节日获得佳节令后在开封向 叶开 兑换获得, icon_64_equip_coat_M_M_TY_0036, icon_64_equip_coat_F_F_TY_0036, icon_64_equip_coat_Z_Z_TY_0036, icon_64_equip_coat_M_M_TY_0036, icon_suit_equip_M_M_TY_0036, icon_suit_equip_F_F_TY_0036, icon_suit_equip_Z_Z_TY_0036, icon_suit_equip_M_M_TY_0036, 0, 0, 0, 0, 0, [], huodong, 1, 0, , 1, 138, 
139, 鹤舞霜翎, [1346$$ 1347$$ 1348$$ 1349], 魅力商店兑换获得, icon_64_equip_coat_M_M_TY_3021, icon_64_equip_coat_F_F_TY_3021, icon_64_equip_coat_Z_Z_TY_3021, icon_64_equip_coat_M_M_TY_3021, icon_suit_equip_M_M_TY_3021, icon_suit_equip_F_F_TY_3021, icon_suit_equip_Z_Z_TY_3021, icon_suit_equip_M_M_TY_3021, 0, 0, 0, 0, 0, [], huodong, 1, 0, , 1, 139, 
140, 风抬雪秀, [1350$$ 1351$$ 1352$$ 1353], 71级开封任务装复刻获得<br>主城服装店处购买亦可获得, icon_64_equip_coat_M_M_eHG_0009, icon_64_equip_coat_F_F_TY_3003, icon_64_equip_coat_Z_Z_TY_3003, icon_64_equip_coat_M_M_eHG_0009, icon_suit_equip_M_M_eHG_0009, icon_suit_equip_F_F_TY_3003, icon_suit_equip_Z_Z_TY_3003, icon_suit_equip_M_M_eHG_0009, 0, 0, 0, 0, 0, [], work, 1, 0, , 1, 140, 
141, 血手玲珑, [1354$$ 1355$$ 1356$$ 1357], 70级制造装备复刻获得, icon_64_equip_coat_M_M_cSJ_0018, icon_64_equip_coat_F_F_cCK_0001l, icon_64_equip_coat_Z_Z_cCK_0001l, icon_64_equip_coat_M_M_cSJ_0018, icon_suit_equip_M_M_cSJ_0018, icon_suit_equip_F_F_cCK_0001L, icon_suit_equip_Z_Z_cCK_0001L, icon_suit_equip_M_M_cSJ_0018, 0, 0, 0, 0, 0, [], prod, 1, 0, , 1, 141, 
142, 一见钟情, [1358$$ 1359$$ 1360$$ 1361], 七夕活动外装, icon_64_equip_coat_M_M_TY_3024, icon_64_equip_coat_F_F_TY_3024, icon_64_equip_coat_Z_Z_TY_3024, icon_64_equip_coat_M_M_TY_3024, icon_suit_equip_M_M_TY_3024, icon_suit_equip_F_F_TY_3024, icon_suit_equip_Z_Z_TY_3024, icon_suit_equip_M_M_TY_3024, 0, 0, 0, 0, 0, [], huodong, 1, 0, , 1, 142, 
143, 圣绣·袭光, [1362$$ 1363$$ 1364$$ 1365], 商城购买获得, icon_64_equip_coat_M_M_TY_3019, icon_64_equip_coat_F_F_TY_3019, icon_64_equip_coat_Z_Z_TY_3019, icon_64_equip_coat_M_M_TY_3019, icon_suit_equip_M_M_TY_3019, icon_suit_equip_F_F_TY_3019, icon_suit_equip_Z_Z_TY_3019, icon_suit_equip_M_M_TY_3019, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 143, 
146, 圣绣·天岚, [1374$$ 1375$$ 1376$$ 1377], 商城购买获得, icon_64_equip_coat_M_M_TY_0037, icon_64_equip_coat_F_F_TY_0037, icon_64_equip_coat_Z_Z_TY_0037, icon_64_equip_coat_M_M_TY_0037, icon_suit_equip_M_M_TY_0037, icon_suit_equip_F_F_TY_0037, icon_suit_equip_Z_Z_TY_0037, icon_suit_equip_M_M_TY_0037, 0, 0, 0, 0, 0, [], shop, 1, 0, , 1, 144, 
147, 心王·独孤, [1378$$ 1379$$ 1380$$ 1381], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3022, icon_64_equip_coat_F_F_TY_3022, icon_64_equip_coat_Z_Z_TY_3022, icon_64_equip_coat_M_M_TY_3022, icon_suit_equip_M_M_TY_3022, icon_suit_equip_F_F_TY_3022, icon_suit_equip_Z_Z_TY_3022, icon_suit_equip_M_M_TY_3022, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 145, 
148, 君临·寒江, [1383], 寒江城盟主外装。, icon_64_equip_coat_M_M_0001, icon_64_equip_coat_M_M_0001, icon_64_equip_coat_Z_Z_0001, icon_64_equip_coat_M_M_0001, icon_suit_equip_M_M_0001, icon_suit_equip_F_F_0001, icon_suit_equip_Z_Z_0001, icon_suit_equip_M_M_0001, 0, 0, 0, 0, 0, [], menghui, 1, 0, , 1, 146, 
149, 君临·帝王, [1384], 帝王州盟主外装。, icon_64_equip_coat_M_M_0002, icon_64_equip_coat_M_M_0002, icon_64_equip_coat_Z_Z_0002, icon_64_equip_coat_M_M_0002, icon_suit_equip_M_M_0002, icon_suit_equip_F_F_0002, icon_suit_equip_Z_Z_0002, icon_suit_equip_M_M_0002, 0, 0, 0, 0, 0, [], menghui, 1, 0, , 1, 147, 
150, 君临·万里, [1385], 万里杀盟主外装。, icon_64_equip_coat_M_M_0003, icon_64_equip_coat_M_M_0003, icon_64_equip_coat_Z_Z_0003, icon_64_equip_coat_M_M_0003, icon_suit_equip_M_M_0003, icon_suit_equip_F_F_0003, icon_suit_equip_Z_Z_0003, icon_suit_equip_M_M_0003, 0, 0, 0, 0, 0, [], menghui, 1, 0, , 1, 148, 
151, 君临·龙吟, [1386], 水龙吟盟主外装。, icon_64_equip_coat_M_M_0004, icon_64_equip_coat_M_M_0004, icon_64_equip_coat_Z_Z_0004, icon_64_equip_coat_M_M_0004, icon_suit_equip_M_M_0004, icon_suit_equip_F_F_0004, icon_suit_equip_Z_Z_0004, icon_suit_equip_M_M_0004, 0, 0, 0, 0, 0, [], menghui, 1, 0, , 1, 149, 
152, 圣绣·冰云, [1389$$ 1390$$ 1391$$ 1392], 商城购买获得, icon_64_equip_coat_M_M_TY_3025, icon_64_equip_coat_F_F_TY_3025, icon_64_equip_coat_Z_Z_TY_3025, icon_64_equip_coat_M_M_TY_3025, icon_suit_equip_M_M_TY_3025, icon_suit_equip_F_F_TY_3025, icon_suit_equip_Z_Z_TY_3025, icon_suit_equip_M_M_TY_3025, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 150, 
153, 心王·蝶衣, [1398$$ 1399$$ 1400$$ 1401], 商城购买获得, icon_64_equip_coat_M_M_TY_3023, icon_64_equip_coat_F_F_TY_3023, icon_64_equip_coat_Z_Z_TY_3023, icon_64_equip_coat_M_M_TY_3023, icon_suit_equip_M_M_TY_3023, icon_suit_equip_F_F_TY_3023, icon_suit_equip_Z_Z_TY_3023, icon_suit_equip_M_M_TY_3023, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 151, 
154, 淬羽华光, [1173], 野外稀有掉落, icon_64_equip_coat_M_M_cQL_0010bm, , , icon_64_equip_coat_M_M_cQL_0010bm, icon_suit_equip_M_M_cQL_0010bm, , , icon_suit_equip_M_M_cQL_0010bm, 0, 0, 0, 0, 0, [], other, 1, 0, , 1, 152, 
155, 紫宿天辰, [1426$$ 1427$$ 1428$$ 1429], 81级燕云任务装复刻获得, icon_64_equip_coat_M_M_TY_1000, icon_64_equip_coat_F_F_TY_0001l, icon_64_equip_coat_Z_Z_TY_0001l, icon_64_equip_coat_M_M_TY_1000, icon_suit_equip_M_M_TY_1000, icon_suit_equip_F_F_TY_0001l, icon_suit_equip_Z_Z_TY_0001l, icon_suit_equip_M_M_TY_1000, 0, 0, 0, 0, 0, [], work, 1, 0, , 1, 153, 
156, 心王·翎羽, [1402$$ 1403$$ 1404$$ 1405], 商城购买获得, icon_64_equip_coat_M_M_TY_3026, icon_64_equip_coat_F_F_TY_3026, icon_64_equip_coat_Z_Z_TY_3026, icon_64_equip_coat_M_M_TY_3026, icon_suit_equip_M_M_TY_3026, icon_suit_equip_F_F_TY_3026, icon_suit_equip_Z_Z_TY_3026, icon_suit_equip_M_M_TY_3026, 0, 0, 0, 0, 300001, [0$$ 1$$ 2], shop, 1, 1, , 1, 154, 
157, 圣绣·明霞, [1444$$ 1445$$ 1446$$ 1447], 商城购买获得, icon_64_equip_coat_M_M_TY_3038, icon_64_equip_coat_F_F_TY_3038, icon_64_equip_coat_Z_Z_TY_3038, icon_64_equip_coat_M_M_TY_3038, icon_suit_equip_M_M_TY_3038, icon_suit_equip_F_F_TY_3038, icon_suit_equip_Z_Z_TY_3038, icon_suit_equip_M_M_TY_3038, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 155, 
158, 圣绣·北辰, [1451$$ 1452$$ 1453$$ 1454], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3036, icon_64_equip_coat_F_F_TY_3036, ICON_64_equip_coat_Z_Z_TY_3036, icon_64_equip_coat_M_M_TY_3036, icon_suit_equip_M_M_TY_3036, icon_suit_equip_F_F_TY_3036, icon_suit_equip_Z_Z_TY_3036, icon_suit_equip_M_M_TY_3036, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 156, 
159, 圣绣·天芒, [1455$$ 1456$$ 1457$$ 1458], 商城购买获得, icon_64_equip_coat_M_M_TY_3043, icon_64_equip_coat_F_F_TY_3043, icon_64_equip_coat_Z_Z_TY_3043, icon_64_equip_coat_M_M_TY_3043, icon_suit_equip_M_M_TY_3043, icon_suit_equip_F_F_TY_3043, icon_suit_equip_Z_Z_TY_3043, icon_suit_equip_M_M_TY_3043, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 157, 
160, 圣绣·神庭, [1459$$ 1460$$ 1461$$ 1462], 商城购买获得, icon_64_equip_coat_M_M_TY_3045, icon_64_equip_coat_F_F_TY_3045, icon_64_equip_coat_Z_Z_TY_3045, icon_64_equip_coat_M_M_TY_3045, icon_suit_equip_M_M_TY_3045, icon_suit_equip_F_F_TY_3045, icon_suit_equip_Z_Z_TY_3045, icon_suit_equip_M_M_TY_3045, 0, 0, 0, 0, 0, [], shop, 1, 0, , 1, 158, 
161, 雾隐雷藏, [1473$$ 1474$$ 1475$$ 1476], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3033, icon_64_equip_coat_F_F_TY_3033, icon_64_equip_coat_Z_Z_TY_3033, icon_64_equip_coat_M_M_TY_3033, icon_suit_equip_M_M_TY_3033, icon_suit_equip_F_F_TY_3033, icon_suit_equip_Z_Z_TY_3033, icon_suit_equip_M_M_TY_3033, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 159, 
162, 圣绣·清甜, [1477$$ 1478$$ 1479$$ 1480], 商城购买获得, icon_64_equip_coat_M_M_TY_3034, icon_64_equip_coat_F_F_TY_3034, icon_64_equip_coat_Z_Z_TY_3034, icon_64_equip_coat_M_M_TY_3034, icon_suit_equip_M_M_TY_3034, icon_suit_equip_F_F_TY_3034, icon_suit_equip_Z_Z_TY_3034, icon_suit_equip_M_M_TY_3034, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 160, 
163, 圣绣·琅琊, [1481$$ 1482$$ 1483$$ 1484], 商城购买获得, icon_64_equip_coat_M_M_TY_3051, icon_64_equip_coat_F_F_TY_3051, icon_64_equip_coat_Z_Z_TY_3051, icon_64_equip_coat_M_M_TY_3051, icon_suit_equip_M_M_TY_3051, icon_suit_equip_F_F_TY_3051, icon_suit_equip_Z_Z_TY_3051, icon_suit_equip_M_M_TY_3051, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 161, 
164, 圣绣·雪影, [1485$$ 1486$$ 1487$$ 1488], 商城购买获得, icon_64_equip_coat_M_M_TY_3044, icon_64_equip_coat_F_F_TY_3044, icon_64_equip_coat_Z_Z_TY_3044, icon_64_equip_coat_M_M_TY_3044, icon_suit_equip_M_M_TY_3044, icon_suit_equip_F_F_TY_3044, icon_suit_equip_Z_Z_TY_3044, icon_suit_equip_M_M_TY_3044, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 162, 
165, 心王·相见欢, [1489$$ 1490$$ 1491$$ 1492], 商城购买获得, icon_64_equip_coat_M_M_TY_3047, icon_64_equip_coat_F_F_TY_3047, icon_64_equip_coat_Z_Z_TY_3047, icon_64_equip_coat_M_M_TY_3047, icon_suit_equip_M_M_TY_3047, icon_suit_equip_F_F_TY_3047, icon_suit_equip_Z_Z_TY_3047, icon_suit_equip_M_M_TY_3047, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 163, 
166, 圣绣·锦衣, [1498$$ 1499$$ 1500$$ 1501], 商城天赏积分兑换获得, icon_64_equip_coat_M_M_TY_3039, icon_64_equip_coat_F_F_TY_3039, ICON_64_equip_coat_Z_Z_TY_3039, icon_64_equip_coat_M_M_TY_3039, icon_suit_equip_M_M_TY_3039, icon_suit_equip_F_F_TY_3039, icon_suit_equip_Z_Z_TY_3039, icon_suit_equip_M_M_TY_3039, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 164, 
167, 心王·听风, [1502$$ 1503$$ 1504$$ 1505], 商城购买获得, icon_64_equip_coat_M_M_TY_3037, icon_64_equip_coat_F_F_TY_3037, icon_64_equip_coat_Z_Z_TY_3037, icon_64_equip_coat_M_M_TY_3037, icon_suit_equip_M_M_TY_3037, icon_suit_equip_F_F_TY_3037, icon_suit_equip_Z_Z_TY_3037, icon_suit_equip_M_M_TY_3037, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 165, 
168, 圣绣·随云, [1513$$ 1514$$ 1515$$ 1516], 商城购买获得, icon_64_equip_coat_M_M_TY_3048, icon_64_equip_coat_F_F_TY_3048, icon_64_equip_coat_Z_Z_TY_3048, icon_64_equip_coat_M_M_TY_3048, icon_suit_equip_M_M_TY_3048, icon_suit_equip_F_F_TY_3048, icon_suit_equip_Z_Z_TY_3048, icon_suit_equip_M_M_TY_3048, 0, 0, 0, 0, 0, [], shop, 1, 1, , 1, 166, 
